SA2 CODE 2018,SA2 2018,DHB, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
355100,Broad Bay-Portobello,Southern,1037,965,902, 931 , 870 
355200,St Kilda South,Southern,2441,Masked,2126, >950 , 871 
355300,Musselburgh,Southern,1308,Masked,1183, >950 , 904 
355400,Shiel Hill,Southern,1474,Masked,1384, >950 , 939 
355500,St Kilda North,Southern,2261,2126,1969, 940 , 871 
355600,Andersons Bay,Southern,2057,1948,1837, 947 , 893 
355700,Tainui,Southern,1690,1597,1471, 945 , 870 
355800,West Otago,Southern,1853,1626,1464, 877 , 790 
355900,Tuapeka,Southern,1022,904,846, 885 , 828 
356000,Clinton,Southern,971,823,704, 848 , 725 
356100,Clutha Valley,Southern,1224,1137,974, 929 , 796 
356200,Bruce,Southern,1821,1596,1401, 876 , 769 
356300,Catlins,Southern,1136,992,915, 873 , 805 
356400,Milton,Southern,1793,1545,1362, 862 , 760 
356500,Balclutha South,Southern,2281,2087,1889, 915 , 828 
356600,Balclutha North,Southern,1492,1340,1199, 898 , 804 
356700,Benhar-Stirling,Southern,395,354,313, 896 , 792 
356800,Kaitangata-Matau,Southern,967,864,745, 893 , 770 
357000,Fiordland,Southern,45,38,34, 844 , 756 
357300,Mararoa,Southern,680,598,517, 879 , 760 
357500,Te Anau,Southern,1977,1807,1680, 914 , 850 
357600,Whitestone,Southern,540,476,453, 881 , 839 
357700,Mossburn,Southern,922,837,718, 908 , 779 
357900,Longwood Forest,Southern,1618,1344,1195, 831 , 739 
358000,Ohai-Nightcaps,Southern,1231,994,840, 807 , 682 
358100,Riversdale-Piano Flat,Southern,1062,930,817, 876 , 769 
358200,Lumsden-Balfour,Southern,1024,908,795, 887 , 776 
358300,Oreti River,Southern,1745,1572,1385, 901 , 794 
358400,Otautau,Southern,2237,1904,1629, 851 , 728 
358500,Hedgehope,Southern,874,784,676, 897 , 773 
358600,Winton,Southern,1974,1782,1587, 903 , 804 
358700,Waianiwa,Southern,922,838,728, 909 , 790 
358800,Riverton,Southern,1432,1176,1051, 821 , 734 
358900,Wallacetown,Southern,959,849,763, 885 , 796 
359000,Grove Bush,Southern,952,886,816, 931 , 857 
359100,Edendale-Woodlands,Southern,1773,1493,1295, 842 , 730 
359300,Stewart Island,Southern,306,272,255, 889 , 833 
359400,Awarua Plains,Southern,686,627,558, 914 , 813 
359500,Wyndham-Catlins,Southern,1822,1570,1394, 862 , 765 
359600,Waikaka,Southern,1234,1098,971, 890 , 787 
359700,Waimumu-Kaiwera,Southern,1121,971,847, 866 , 756 
359800,Gore North,Southern,1518,1364,1262, 899 , 831 
359900,Gore West,Southern,2392,2163,2003, 904 , 837 
360000,East Gore,Southern,1263,1065,916, 843 , 725 
360100,Gore Central,Southern,187,163,153, 872 , 818 
360200,Gore Main,Southern,1166,1007,942, 864 , 808 
360300,Gore South,Southern,514,434,386, 844 , 751 
360400,Mataura,Southern,1343,1151,1021, 857 , 760 
360500,West Plains-Makarewa,Southern,1430,1234,1119, 863 , 783 
360600,Prestonville-Grasmere,Southern,3181,2831,2533, 890 , 796 
360700,Donovan Park,Southern,2228,2054,1941, 922 , 871 
360800,Myross Bush,Southern,1001,949,877, 948 , 876 
360900,Otatara,Southern,2766,2582,2383, 933 , 862 
361000,Invercargill Central,Southern,1003,948,843, 945 , 840 
361100,Gladstone (Invercargill City),Southern,2031,Masked,1834, >950 , 903 
361200,Rosedale,Southern,1621,Masked,1478, >950 , 912 
361300,Avenal,Southern,970,911,837, 939 , 863 
361400,Hargest,Southern,1654,Masked,1465, >950 , 886 
361500,Windsor ,Southern,2657,2512,2308, 945 , 869 
361600,Richmond (Invercargill City),Southern,2813,2598,2374, 924 , 844 
361700,Glengarry,Southern,2150,1882,1664, 875 , 774 
361900,Turnbull Thompson Park,Southern,1467,1302,1174, 888 , 800 
362000,Crinan,Southern,1343,1244,1058, 926 , 788 
362100,Georgetown,Southern,1723,1444,1263, 838 , 733 
362200,Kew (Invercargill City),Southern,1605,1358,1198, 846 , 746 
362300,Kennington-Tisbury,Southern,1324,1216,1091, 918 , 824 
362400,Newfield,Southern,2460,2153,1922, 875 , 781 
362500,Strathern,Southern,1859,1598,1400, 860 , 753 
362600,Elizabeth Park,Southern,1087,892,785, 821 , 722 
362700,Aurora,Southern,1070,941,814, 879 , 761 
362800,Moulson,Southern,1040,908,797, 873 , 766 
362900,Kingswell,Southern,1826,1616,1455, 885 , 797 
363000,Clifton,Southern,1282,1076,899, 839 , 701 
363100,Woodend-Greenhills ,Southern,516,423,366, 820 , 709 
363300,Bluff,Southern,1616,1358,1265, 840 , 783 
Unknown,Unknown,Unknown,118719,106895,95919, 900 , 808 
