SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
194400,Tauranga Hospital,Bay of Plenty,Pacific Peoples,12+,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194600,Gate Pa,Bay of Plenty,Maori,12+,897,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194600,Gate Pa,Bay of Plenty,Maori,5-11,179,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194600,Gate Pa,Bay of Plenty,Pacific Peoples,12+,201,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194700,Greerton South,Bay of Plenty,Maori,12+,103,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194800,Tauranga South,Bay of Plenty,Maori,12+,698,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194800,Tauranga South,Bay of Plenty,Maori,5-11,118,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194800,Tauranga South,Bay of Plenty,Pacific Peoples,12+,91,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194900,Arataki North,Bay of Plenty,Maori,12+,444,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194900,Arataki North,Bay of Plenty,Maori,5-11,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
194900,Arataki North,Bay of Plenty,Pacific Peoples,12+,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195000,Matapihi,Bay of Plenty,Maori,12+,532,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195000,Matapihi,Bay of Plenty,Maori,5-11,78,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195100,Pyes Pa West,Bay of Plenty,Maori,12+,433,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195100,Pyes Pa West,Bay of Plenty,Maori,5-11,117,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195100,Pyes Pa West,Bay of Plenty,Pacific Peoples,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195200,Greerton North,Bay of Plenty,Maori,12+,547,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195200,Greerton North,Bay of Plenty,Maori,5-11,96,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195200,Greerton North,Bay of Plenty,Pacific Peoples,12+,71,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195300,Yatton Park,Bay of Plenty,Maori,12+,817,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195300,Yatton Park,Bay of Plenty,Maori,5-11,190,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195300,Yatton Park,Bay of Plenty,Pacific Peoples,12+,167,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195300,Yatton Park,Bay of Plenty,Pacific Peoples,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195400,Pyes Pa North,Bay of Plenty,Maori,12+,422,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195400,Pyes Pa North,Bay of Plenty,Maori,5-11,99,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195400,Pyes Pa North,Bay of Plenty,Pacific Peoples,12+,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195500,Arataki South,Bay of Plenty,Maori,12+,509,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195500,Arataki South,Bay of Plenty,Maori,5-11,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195500,Arataki South,Bay of Plenty,Pacific Peoples,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195600,Pyes Pa South,Bay of Plenty,Maori,12+,97,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195700,Poike,Bay of Plenty,Maori,12+,233,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195700,Poike,Bay of Plenty,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195800,Te Maunga North,Bay of Plenty,Maori,12+,546,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195800,Te Maunga North,Bay of Plenty,Maori,5-11,98,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195800,Te Maunga North,Bay of Plenty,Pacific Peoples,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195900,Maungatapu,Bay of Plenty,Maori,12+,579,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195900,Maungatapu,Bay of Plenty,Maori,5-11,96,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
195900,Maungatapu,Bay of Plenty,Pacific Peoples,12+,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196000,Hairini,Bay of Plenty,Maori,12+,659,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196000,Hairini,Bay of Plenty,Maori,5-11,99,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196000,Hairini,Bay of Plenty,Pacific Peoples,12+,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196100,Pyes Pa East,Bay of Plenty,Maori,12+,167,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196200,Te Maunga South,Bay of Plenty,Maori,12+,411,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196200,Te Maunga South,Bay of Plenty,Maori,5-11,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196200,Te Maunga South,Bay of Plenty,Pacific Peoples,12+,83,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196300,Kaitemako (Tauranga City),Bay of Plenty,Maori,12+,284,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196300,Kaitemako (Tauranga City),Bay of Plenty,Maori,5-11,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196400,Ohauiti,Bay of Plenty,Maori,12+,268,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196400,Ohauiti,Bay of Plenty,Maori,5-11,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196500,Baypark-Kairua,Bay of Plenty,Maori,12+,324,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196500,Baypark-Kairua,Bay of Plenty,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196600,Welcome Bay West,Bay of Plenty,Maori,12+,525,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196600,Welcome Bay West,Bay of Plenty,Maori,5-11,118,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196600,Welcome Bay West,Bay of Plenty,Pacific Peoples,12+,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196700,Welcome Bay East,Bay of Plenty,Maori,12+,551,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196700,Welcome Bay East,Bay of Plenty,Maori,5-11,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196700,Welcome Bay East,Bay of Plenty,Pacific Peoples,12+,69,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196800,Pacific View,Bay of Plenty,Maori,12+,272,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196800,Pacific View,Bay of Plenty,Maori,5-11,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196800,Pacific View,Bay of Plenty,Pacific Peoples,12+,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196900,Welcome Bay South,Bay of Plenty,Maori,12+,420,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196900,Welcome Bay South,Bay of Plenty,Maori,5-11,135,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
196900,Welcome Bay South,Bay of Plenty,Pacific Peoples,12+,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197000,Palm Beach North,Bay of Plenty,Maori,12+,631,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197000,Palm Beach North,Bay of Plenty,Maori,5-11,148,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197000,Palm Beach North,Bay of Plenty,Pacific Peoples,12+,58,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197100,Palm Beach South-Gravatt,Bay of Plenty,Maori,12+,337,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197100,Palm Beach South-Gravatt,Bay of Plenty,Maori,5-11,47,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197200,Papamoa Beach North,Bay of Plenty,Maori,12+,450,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197200,Papamoa Beach North,Bay of Plenty,Maori,5-11,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197200,Papamoa Beach North,Bay of Plenty,Pacific Peoples,12+,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197300,Doncaster,Bay of Plenty,Maori,12+,431,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197300,Doncaster,Bay of Plenty,Maori,5-11,118,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197300,Doncaster,Bay of Plenty,Pacific Peoples,12+,47,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197400,Papamoa Beach South,Bay of Plenty,Maori,12+,350,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197400,Papamoa Beach South,Bay of Plenty,Maori,5-11,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197400,Papamoa Beach South,Bay of Plenty,Pacific Peoples,12+,47,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197500,Motiti,Bay of Plenty,Maori,12+,361,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197500,Motiti,Bay of Plenty,Maori,5-11,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197500,Motiti,Bay of Plenty,Pacific Peoples,12+,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197600,Wairakei ,Bay of Plenty,Maori,12+,910,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197600,Wairakei ,Bay of Plenty,Maori,5-11,268,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197600,Wairakei ,Bay of Plenty,Pacific Peoples,12+,184,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197600,Wairakei ,Bay of Plenty,Pacific Peoples,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197700,Tui Ridge,Lakes,Maori,12+,225,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197900,Ngongotaha Valley,Lakes,Maori,12+,371,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
197900,Ngongotaha Valley,Lakes,Maori,5-11,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198000,Hamurana,Lakes,Maori,12+,174,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198100,Ngongotaha East,Lakes,Maori,12+,782,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198100,Ngongotaha East,Lakes,Maori,5-11,131,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198100,Ngongotaha East,Lakes,Pacific Peoples,12+,47,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198200,Ngongotaha West,Lakes,Maori,12+,430,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198200,Ngongotaha West,Lakes,Maori,5-11,83,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198400,Ngongotaha South,Lakes,Maori,12+,431,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198400,Ngongotaha South,Lakes,Maori,5-11,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198500,Selwyn Heights,Lakes,Maori,12+,488,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198500,Selwyn Heights,Lakes,Maori,5-11,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198500,Selwyn Heights,Lakes,Pacific Peoples,12+,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198600,Pleasant Heights,Lakes,Maori,12+,"1,016",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198600,Pleasant Heights,Lakes,Maori,5-11,206,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198600,Pleasant Heights,Lakes,Pacific Peoples,12+,84,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198700,Rotoiti-Rotoehu,Lakes,Maori,12+,914,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198700,Rotoiti-Rotoehu,Lakes,Maori,5-11,142,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198800,Kawaha,Lakes,Maori,12+,482,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198800,Kawaha,Lakes,Maori,5-11,106,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198800,Kawaha,Lakes,Pacific Peoples,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198900,Fairy Springs,Lakes,Maori,12+,714,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198900,Fairy Springs,Lakes,Maori,5-11,138,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
198900,Fairy Springs,Lakes,Pacific Peoples,12+,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199000,Western Heights (Rotorua District),Lakes,Maori,12+,"1,223",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199000,Western Heights (Rotorua District),Lakes,Maori,5-11,257,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199000,Western Heights (Rotorua District),Lakes,Pacific Peoples,12+,111,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199100,Pukehangi North,Lakes,Maori,12+,"1,184",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199100,Pukehangi North,Lakes,Maori,5-11,283,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199100,Pukehangi North,Lakes,Pacific Peoples,12+,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199200,Pukehangi South,Lakes,Maori,12+,514,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199200,Pukehangi South,Lakes,Maori,5-11,92,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199200,Pukehangi South,Lakes,Pacific Peoples,12+,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199400,Koutu,Lakes,Maori,12+,"1,258",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199400,Koutu,Lakes,Maori,5-11,213,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199400,Koutu,Lakes,Pacific Peoples,12+,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199500,Mangakakahi West,Lakes,Maori,12+,842,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199500,Mangakakahi West,Lakes,Maori,5-11,168,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199500,Mangakakahi West,Lakes,Pacific Peoples,12+,98,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199600,Sunnybrook,Lakes,Maori,12+,495,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199600,Sunnybrook,Lakes,Maori,5-11,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199700,Fordlands,Lakes,Maori,12+,"1,330",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199700,Fordlands,Lakes,Maori,5-11,263,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199700,Fordlands,Lakes,Pacific Peoples,12+,186,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199800,Kuirau,Lakes,Maori,12+,579,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199800,Kuirau,Lakes,Maori,5-11,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199900,Utuhina,Lakes,Maori,12+,443,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199900,Utuhina,Lakes,Maori,5-11,55,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
199900,Utuhina,Lakes,Pacific Peoples,12+,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
2e+05,Pomare,Lakes,Maori,12+,339,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
2e+05,Pomare,Lakes,Maori,5-11,80,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200100,Rotorua Central,Lakes,Maori,12+,206,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200200,Hillcrest (Rotorua District),Lakes,Maori,12+,585,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200200,Hillcrest (Rotorua District),Lakes,Maori,5-11,109,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,12+,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200300,Victoria,Lakes,Maori,12+,676,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200300,Victoria,Lakes,Maori,5-11,95,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200300,Victoria,Lakes,Pacific Peoples,12+,70,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200400,Waiohewa,Lakes,Maori,12+,283,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200400,Waiohewa,Lakes,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200500,Glenholme North,Lakes,Maori,12+,946,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200500,Glenholme North,Lakes,Maori,5-11,166,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200500,Glenholme North,Lakes,Pacific Peoples,12+,104,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200600,Springfield South,Lakes,Maori,12+,319,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200600,Springfield South,Lakes,Maori,5-11,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200700,Springfield North,Lakes,Maori,12+,324,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200700,Springfield North,Lakes,Maori,5-11,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200800,Glenholme South,Lakes,Maori,12+,393,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200800,Glenholme South,Lakes,Maori,5-11,66,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200800,Glenholme South,Lakes,Pacific Peoples,12+,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200900,Owhata West,Lakes,Maori,12+,"1,156",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200900,Owhata West,Lakes,Maori,5-11,255,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
200900,Owhata West,Lakes,Pacific Peoples,12+,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201000,Holdens Bay-Rotokawa,Lakes,Maori,12+,425,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201000,Holdens Bay-Rotokawa,Lakes,Maori,5-11,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201100,Ngapuna,Lakes,Maori,12+,287,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201100,Ngapuna,Lakes,Maori,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201200,Fenton Park,Lakes,Maori,12+,583,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201200,Fenton Park,Lakes,Maori,5-11,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201200,Fenton Park,Lakes,Pacific Peoples,12+,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201300,Tihiotonga-Whakarewarewa,Lakes,Maori,12+,277,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201300,Tihiotonga-Whakarewarewa,Lakes,Maori,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201400,Owhata East,Lakes,Maori,12+,"1,019",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201400,Owhata East,Lakes,Maori,5-11,213,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201400,Owhata East,Lakes,Pacific Peoples,12+,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201500,Lynmore,Lakes,Maori,12+,382,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201500,Lynmore,Lakes,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201600,Ngakuru,Lakes,Maori,12+,230,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201600,Ngakuru,Lakes,Maori,5-11,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201700,Kaingaroa-Whakarewarewa,Lakes,Maori,12+,486,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201700,Kaingaroa-Whakarewarewa,Lakes,Maori,5-11,75,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201800,Golden Springs,Lakes,Maori,12+,341,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201800,Golden Springs,Lakes,Maori,5-11,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201900,Manawahe,Bay of Plenty,Maori,12+,197,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
201900,Manawahe,Bay of Plenty,Maori,5-11,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202000,Matata-Otakiri,Bay of Plenty,Maori,12+,490,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202000,Matata-Otakiri,Bay of Plenty,Maori,5-11,98,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202100,Onepu Spring,Bay of Plenty,Maori,12+,384,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202100,Onepu Spring,Bay of Plenty,Maori,5-11,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202200,Edgecumbe,Bay of Plenty,Maori,12+,639,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202200,Edgecumbe,Bay of Plenty,Maori,5-11,122,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202300,Thornton-Awakeri,Bay of Plenty,Maori,12+,675,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202300,Thornton-Awakeri,Bay of Plenty,Maori,5-11,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202400,Te Teko Lakes,Bay of Plenty,Maori,12+,"1,171",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202400,Te Teko Lakes,Bay of Plenty,Maori,5-11,199,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202500,Coastlands,Bay of Plenty,Maori,12+,654,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202500,Coastlands,Bay of Plenty,Maori,5-11,122,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202600,Whakatane West,Bay of Plenty,Maori,12+,"1,370",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202600,Whakatane West,Bay of Plenty,Maori,5-11,286,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202600,Whakatane West,Bay of Plenty,Pacific Peoples,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202700,Whakatane Central,Bay of Plenty,Maori,12+,"1,120",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202700,Whakatane Central,Bay of Plenty,Maori,5-11,158,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202700,Whakatane Central,Bay of Plenty,Pacific Peoples,12+,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202800,Trident,Bay of Plenty,Maori,12+,"1,255",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202800,Trident,Bay of Plenty,Maori,5-11,264,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202800,Trident,Bay of Plenty,Pacific Peoples,12+,52,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202900,Allandale,Bay of Plenty,Maori,12+,788,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
202900,Allandale,Bay of Plenty,Maori,5-11,153,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203000,Mokorua Bush,Bay of Plenty,Maori,12+,148,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203100,Wainui ,Bay of Plenty,Maori,12+,784,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203100,Wainui ,Bay of Plenty,Maori,5-11,142,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203200,Ohope,Bay of Plenty,Maori,12+,367,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203200,Ohope,Bay of Plenty,Maori,5-11,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203400,Galatea,Bay of Plenty,Maori,12+,704,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203400,Galatea,Bay of Plenty,Maori,5-11,105,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203500,Waingarara-Waimana,Bay of Plenty,Maori,12+,"1,599",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203500,Waingarara-Waimana,Bay of Plenty,Maori,5-11,285,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203600,Murupara,Bay of Plenty,Maori,12+,"1,367",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203600,Murupara,Bay of Plenty,Maori,5-11,222,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203700,Monika Reserve,Bay of Plenty,Maori,12+,"1,519",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203700,Monika Reserve,Bay of Plenty,Maori,5-11,234,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203900,Tarawera Park,Bay of Plenty,Maori,12+,"2,090",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203900,Tarawera Park,Bay of Plenty,Maori,5-11,425,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,12+,55,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204100,Waiotahi,Bay of Plenty,Maori,12+,507,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204100,Waiotahi,Bay of Plenty,Maori,5-11,98,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204200,Cape Runaway,Bay of Plenty,Maori,12+,"1,046",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204200,Cape Runaway,Bay of Plenty,Maori,5-11,116,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204300,Woodlands,Bay of Plenty,Maori,12+,343,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204300,Woodlands,Bay of Plenty,Maori,5-11,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204400,Opotiki,Bay of Plenty,Maori,12+,"2,202",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204400,Opotiki,Bay of Plenty,Maori,5-11,451,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204400,Opotiki,Bay of Plenty,Pacific Peoples,12+,177,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204500,Otara-Tirohanga ,Bay of Plenty,Maori,12+,517,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204500,Otara-Tirohanga ,Bay of Plenty,Maori,5-11,95,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204600,Oponae,Bay of Plenty,Maori,12+,150,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204700,East Cape,Tairawhiti,Maori,12+,"1,052",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204700,East Cape,Tairawhiti,Maori,5-11,170,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204800,Waipaoa,Tairawhiti,Maori,12+,939,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
204800,Waipaoa,Tairawhiti,Maori,5-11,158,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
