SA2 CODE 2018,SA2 2018,DHB, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
225800,Gonville South,Whanganui,1721,1470,1317, 854 , 765 
225900,Bastia-Durie Hill,Whanganui,1918,1737,1608, 906 , 838 
226000,Putiki,Whanganui,619,571,527, 922 , 851 
226100,Mokai Patea,Whanganui,1357,1200,1095, 884 , 807 
226300,Turakina,Whanganui,1060,960,873, 906 , 824 
226400,Otairi,Whanganui,1071,930,859, 868 , 802 
226500,Taihape,Whanganui,1456,1230,1103, 845 , 758 
226600,Marton Rural,Whanganui,837,795,748, 950 , 894 
226700,Marton North,Whanganui,2685,2430,2272, 905 , 846 
226800,Parewanui,Whanganui,710,629,589, 886 , 830 
226900,Marton South,Whanganui,1892,1606,1440, 849 , 761 
227000,Bulls,Whanganui,1618,1498,1360, 926 , 841 
227100,Kiwitea,MidCentral,1204,1109,1012, 921 , 841 
227200,Tokorangi,MidCentral,1858,1739,1605, 936 , 864 
227300,Ohakea-Sanson,MidCentral,1001,Masked,886, >950 , 885 
227400,Oroua Downs,MidCentral,1035,Masked,919, >950 , 888 
227500,Awahuri,MidCentral,1710,1621,1476, 948 , 863 
227600,Pohangina-Apiti,MidCentral,991,889,810, 897 , 817 
227700,Mount Taylor,MidCentral,442,Masked,418, >950 , 946 
227800,Taikorea,MidCentral,1041,969,896, 931 , 861 
227900,Makino,MidCentral,2456,2297,2072, 935 , 844 
228000,Sandon,MidCentral,1912,Masked,1699, >950 , 889 
228100,Kimbolton North,MidCentral,2856,Masked,2539, >950 , 889 
228200,Warwick,MidCentral,1298,1210,1137, 932 , 876 
228300,Kimbolton West,MidCentral,2078,1961,1765, 944 , 849 
228400,Feilding Central,MidCentral,800,754,659, 943 , 824 
228500,Kimbolton South,MidCentral,1803,1620,1456, 899 , 808 
228600,Kauwhata,MidCentral,1639,1552,1406, 947 , 858 
228700,Taonui,MidCentral,1431,Masked,1280, >950 , 894 
228800,Newbury,MidCentral,1600,1459,1310, 912 , 819 
228900,Palmerston North Airport,MidCentral,267,Masked,248, >950 , 929 
229000,Milson North,MidCentral,2033,Masked,1828, >950 , 899 
229100,Cloverlea (Palmerston North City),MidCentral,1610,1499,1361, 931 , 845 
229200,Tremaine,MidCentral,521,Masked,434, >950 , 833 
229300,Milson South,MidCentral,2497,2366,2156, 948 , 863 
229400,Whakarongo,MidCentral,1443,Masked,1294, >950 , 897 
229500,Westbrook,MidCentral,2443,2186,1923, 895 , 787 
229600,Takaro North,MidCentral,2719,2476,2229, 911 , 820 
229700,Pioneer West,MidCentral,231,212,198, 918 , 857 
229800,Palmerston North Hospital,MidCentral,2175,Masked,1974, >950 , 908 
229900,Highbury East,MidCentral,2336,2005,1692, 858 , 724 
230000,Park West,MidCentral,1659,1576,1450, 950 , 874 
230100,Takaro South,MidCentral,2057,1920,1732, 933 , 842 
230200,Roslyn (Palmerston North City),MidCentral,2023,1874,1684, 926 , 832 
230300,Kelvin Grove West,MidCentral,2127,1919,1711, 902 , 804 
230400,Kelvin Grove North,MidCentral,1866,Masked,1736, >950 , 930 
230500,Papaioea North,MidCentral,2054,Masked,1825, >950 , 889 
230600,Palmerston North Central,MidCentral,1072,914,804, 853 , 750 
230700,Awapuni North ,MidCentral,2857,2627,2350, 919 , 823 
230800,Terrace End,MidCentral,2857,2603,2349, 911 , 822 
230900,Maraetarata,MidCentral,1207,Masked,1083, >950 , 897 
231000,Papaioea South,MidCentral,1655,Masked,1483, >950 , 896 
231100,Royal Oak (Palmerston North City),MidCentral,2046,Masked,1937, >950 , 947 
231200,West End,MidCentral,2328,Masked,2065, >950 , 887 
231300,Awapuni South ,MidCentral,2805,Masked,2529, >950 , 902 
231400,Milverton,MidCentral,1598,Masked,1499, >950 , 938 
231500,Ruamahanga,MidCentral,2207,Masked,1919, >950 , 870 
231600,Esplanade,MidCentral,1719,Masked,1533, >950 , 892 
231700,Hokowhitu Central,MidCentral,2094,Masked,1953, >950 , 933 
231800,Hokowhitu East,MidCentral,2670,Masked,2435, >950 , 912 
231900,Turitea,MidCentral,413,Masked,Masked, >950 , >950 
232000,Ruahine,MidCentral,1461,1383,1334, 947 , 913 
232100,Linton Camp,MidCentral,525,Masked,Masked, >950 , >950 
232200,Ashhurst,MidCentral,2436,2303,2110, 945 , 866 
232300,Hokowhitu South,MidCentral,1622,1527,1410, 941 , 869 
232400,Aokautere,MidCentral,665,Masked,603, >950 , 907 
232500,Pihauatua,MidCentral,1041,Masked,Masked, >950 , >950 
232600,Aokautere Rural,MidCentral,595,Masked,551, >950 , 926 
232700,Poutoa,MidCentral,3008,Masked,Masked, >950 , >950 
232800,Norsewood,MidCentral,1341,1172,1058, 874 , 789 
232900,Papatawa,MidCentral,1156,1040,946, 900 , 818 
233000,Mangatainoka,MidCentral,1463,1322,1196, 904 , 817 
233100,Woodville,MidCentral,1349,1190,1066, 882 , 790 
233200,Dannevirke West,MidCentral,1842,1714,1542, 931 , 837 
233300,Dannevirke East,MidCentral,2840,2532,2236, 892 , 787 
233400,Waitahora,MidCentral,486,437,386, 899 , 794 
233500,Kaitawa,MidCentral,511,428,381, 838 , 746 
233600,Pahiatua,MidCentral,2224,2014,1820, 906 , 818 
233700,Nireaha-Eketahuna,MidCentral,1250,1085,943, 868 , 754 
233800,Owhanga,MidCentral,541,441,390, 815 , 721 
234000,Kere Kere,MidCentral,743,Masked,648, >950 , 872 
234100,Foxton Beach,MidCentral,1804,1657,1553, 919 , 861 
234200,Foxton North,MidCentral,1199,995,863, 830 , 720 
234300,Foxton South,MidCentral,1566,1362,1204, 870 , 769 
234400,Waitarere,MidCentral,1999,1828,1691, 914 , 846 
234500,Waikawa (Horowhenua District),MidCentral,696,628,578, 902 , 830 
234600,Miranui,MidCentral,1335,Masked,1173, >950 , 879 
234700,Donnelly Park,MidCentral,1052,961,851, 913 , 809 
234800,Ohau-Manakau,MidCentral,2085,Masked,1957, >950 , 939 
234900,Kawiu South,MidCentral,1983,1822,1649, 919 , 832 
235000,Makomako,MidCentral,1181,1024,883, 867 , 748 
235100,Kawiu North,MidCentral,1560,1460,1348, 936 , 864 
235200,Levin Central,MidCentral,996,847,770, 850 , 773 
235300,Tararua,MidCentral,1069,969,867, 906 , 811 
235400,Shannon,MidCentral,1182,968,829, 819 , 701 
235500,Queenwood (Horowhenua District),MidCentral,1733,1567,1429, 904 , 825 
235600,Playford Park,MidCentral,1472,1320,1148, 897 , 780 
235700,Fairfield (Horowhenua District),MidCentral,1238,1174,1063, 948 , 859 
235800,Taitoko,MidCentral,1416,1240,1042, 876 , 736 
235900,Waiopehu,MidCentral,1227,1093,979, 891 , 798 
236000,Makahika,MidCentral,919,843,782, 917 , 851 
236100,Kimberley,MidCentral,369,340,311, 921 , 843 
236300,Otaki Beach,MidCentral,1602,1417,1262, 885 , 788 
236400,Forest Lakes (Kapiti Coast District),MidCentral,607,519,483, 855 , 796 
236500,Otaki,MidCentral,3012,2712,2413, 900 , 801 
236600,Te Horo,Capital and Coast,188,167,158, 888 , 840 
236600,Te Horo,MidCentral,1110,979,914, 882 , 823 
236700,Waitohu,MidCentral,880,785,718, 892 , 816 
236800,Waikanae Beach,Capital and Coast,2936,2756,2614, 939 , 890 
236900,Peka Peka,Capital and Coast,588,Masked,540, >950 , 918 
237000,Paraparaumu Beach North,Capital and Coast,3473,3250,3030, 936 , 872 
237100,Paraparaumu Beach West,Capital and Coast,2224,2031,1887, 913 , 848 
237200,Waikanae Park,Capital and Coast,1997,1885,1801, 944 , 902 
237300,Paraparaumu Beach East,Capital and Coast,2283,Masked,2141, >950 , 938 
237400,Otaihanga,Capital and Coast,745,699,649, 938 , 871 
237500,Paraparaumu North,Capital and Coast,3142,Masked,2820, >950 , 898 
237600,Waikanae West,Capital and Coast,3984,Masked,3643, >950 , 914 
237700,Otaki Forks,MidCentral,688,646,601, 939 , 874 
237800,Paraparaumu Central,Capital and Coast,3359,3168,2970, 943 , 884 
237900,Maungakotukutuku,Capital and Coast,1192,1093,1028, 917 , 862 
238000,Raumati Beach West,Capital and Coast,2516,Masked,2309, >950 , 918 
238100,Waikanae East,Capital and Coast,2124,2005,1876, 944 , 883 
238300,Raumati Beach East,Capital and Coast,2046,1936,1822, 946 , 891 
238400,Paraparaumu East,Capital and Coast,1852,1647,1492, 889 , 806 
238500,Raumati South,Capital and Coast,3239,2915,2703, 900 , 835 
238600,Paekakariki,Capital and Coast,1451,1334,1254, 919 , 864 
238800,Pukerua Bay,Capital and Coast,1427,Masked,1316, >950 , 922 
238900,Paekakariki Hill,Capital and Coast,335,316,305, 943 , 910 
239000,Plimmerton,Capital and Coast,1901,1765,1680, 928 , 884 
239100,Titahi Bay North,Capital and Coast,2244,2036,1844, 907 , 822 
239200,Titahi Bay South,Capital and Coast,3058,2776,2486, 908 , 813 
239300,Elsdon-Takapuwahia,Capital and Coast,2024,1796,1569, 887 , 775 
239400,Pauatahanui,Capital and Coast,839,795,760, 948 , 906 
239500,Onepoto,Capital and Coast,1600,1498,1381, 936 , 863 
239600,Camborne,Capital and Coast,1680,1577,1520, 939 , 905 
239800,Paremata,Capital and Coast,2150,2029,1951, 944 , 907 
239900,Porirua Central,Capital and Coast,273,Masked,Masked, >950 , >950 
240000,Papakowhai,Capital and Coast,2030,1928,1844, 950 , 908 
240100,Aotea,Capital and Coast,2967,Masked,Masked, >950 , >950 
240200,Postgate,Capital and Coast,2314,2184,2019, 944 , 873 
240300,Ascot Park,Capital and Coast,2378,2098,1861, 882 , 783 
240400,Whitby,Capital and Coast,2600,Masked,2436, >950 , 937 
240500,Porirua East,Capital and Coast,1785,1589,1364, 890 , 764 
240600,Endeavour,Capital and Coast,4331,Masked,Masked, >950 , >950 
240700,Cannons Creek North,Capital and Coast,2719,2346,1965, 863 , 723 
240800,Waitangirua,Capital and Coast,3500,2945,2455, 841 , 701 
240900,Ranui Heights ,Capital and Coast,1088,1020,942, 938 , 866 
241000,Cannons Creek East,Capital and Coast,3089,2642,2280, 855 , 738 
241100,Cannons Creek South,Capital and Coast,1379,1188,956, 861 , 693 
241200,Akatarawa,Hutt Valley,570,528,494, 926 , 867 
241300,Riverstone Terraces,Hutt Valley,1532,1444,1376, 943 , 898 
241400,Heretaunga,Hutt Valley,2138,Masked,1911, >950 , 894 
241500,Birchville-Brown Owl,Hutt Valley,2996,2826,2593, 943 , 865 
241600,Poets Block,Hutt Valley,2008,Masked,1810, >950 , 901 
241700,Brentwood (Upper Hutt City),Hutt Valley,1908,Masked,1663, >950 , 872 
241800,Silverstream (Upper Hutt City),Hutt Valley,3083,Masked,2832, >950 , 919 
241900,Elderslea,Hutt Valley,2908,2696,2472, 927 , 850 
242000,Trentham North,Hutt Valley,2747,Masked,2455, >950 , 894 
242100,Totara Park,Hutt Valley,2371,2236,2043, 943 , 862 
242200,Trentham South,Hutt Valley,1046,Masked,Masked, >950 , >950 
242300,Mangaroa,Hutt Valley,1744,Masked,1566, >950 , 898 
242400,Ebdentown,Hutt Valley,2127,2004,1875, 942 , 882 
242500,Wallaceville,Hutt Valley,2060,1952,1778, 948 , 863 
242600,Maoribank,Hutt Valley,2748,2529,2306, 920 , 839 
242700,Te Marua,Hutt Valley,800,Masked,700, >950 , 875 
242800,Pinehaven,Hutt Valley,1663,1548,1465, 931 , 881 
242900,Clouston Park,Hutt Valley,1928,1812,1666, 940 , 864 
243000,Upper Hutt Central,Hutt Valley,522,Masked,481, >950 , 921 
243100,Belmont Park,Hutt Valley,296,Masked,256, >950 , 865 
243200,Maungaraki,Hutt Valley,3390,3208,3067, 946 , 905 
243300,Korokoro,Hutt Valley,1240,1154,1096, 931 , 884 
243400,Kelson,Hutt Valley,2370,2245,2125, 947 , 897 
243500,Normandale,Hutt Valley,1750,Masked,1661, >950 , 949 
243600,Belmont (Lower Hutt City),Hutt Valley,2292,Masked,2057, >950 , 897 
243700,Petone Central,Hutt Valley,812,Masked,760, >950 , 936 
243800,Tirohanga,Hutt Valley,1107,1027,968, 928 , 874 
243900,Manor Park,Hutt Valley,404,Masked,Masked, >950 , >950 
244000,Alicetown-Melling,Hutt Valley,2335,Masked,2134, >950 , 914 
244100,Taita North,Hutt Valley,2649,2355,2144, 889 , 809 
244200,Boulcott,Hutt Valley,2312,Masked,2160, >950 , 934 
244300,Hutt Central North,Hutt Valley,984,912,851, 927 , 865 
244400,Avalon West,Hutt Valley,2339,Masked,2193, >950 , 938 
244500,Stokes Valley Central,Hutt Valley,1817,1623,1474, 893 , 811 
244600,Taita South,Hutt Valley,2631,2214,1978, 842 , 752 
244700,Petone East,Hutt Valley,3375,Masked,Masked, >950 , >950 
244800,Hutt Central South,Hutt Valley,2991,Masked,2752, >950 , 920 
244900,Stokes Valley North,Hutt Valley,2988,2786,2562, 932 , 857 
245000,Petone Esplanade,Hutt Valley,2267,Masked,2069, >950 , 913 
245100,Epuni West,Hutt Valley,2760,Masked,2541, >950 , 921 
245200,Avalon East,Hutt Valley,2128,1951,1786, 917 , 839 
245300,Woburn,Hutt Valley,1586,1497,1431, 944 , 902 
245400,Naenae Central,Hutt Valley,2912,2601,2301, 893 , 790 
245500,Waterloo West,Hutt Valley,2083,Masked,1946, >950 , 934 
245600,Epuni East,Hutt Valley,2584,2421,2270, 937 , 878 
245700,Gracefield,Hutt Valley,132,Masked,124, >950 , 939 
245800,Moera,Hutt Valley,1383,Masked,1209, >950 , 874 
245900,Delaney,Hutt Valley,2189,1833,1596, 837 , 729 
246000,Waiwhetu,Hutt Valley,3755,3559,3332, 948 , 887 
246100,Waterloo East,Hutt Valley,2685,2517,2384, 937 , 888 
246200,Naenae North,Hutt Valley,2094,1879,1654, 897 , 790 
246300,Manuka,Hutt Valley,1564,1459,1380, 933 , 882 
246400,Naenae South,Hutt Valley,2197,1925,1651, 876 , 751 
246600,Arakura,Hutt Valley,2291,2067,1855, 902 , 810 
246700,Eastern Bays ,Hutt Valley,1919,1800,1745, 938 , 909 
246800,Pencarrow,Hutt Valley,561,514,469, 916 , 836 
246900,Wainuiomata West,Hutt Valley,3109,2861,2618, 920 , 842 
247000,Glendale,Hutt Valley,3406,3057,2721, 898 , 799 
247100,Wainuiomata Central,Hutt Valley,1510,1407,1278, 932 , 846 
247200,Eastbourne,Hutt Valley,2456,Masked,2314, >950 , 942 
247300,Homedale East,Hutt Valley,2558,2302,2081, 900 , 814 
247400,Homedale West,Hutt Valley,2215,1952,1743, 881 , 787 
247500,Makara-Ohariu,Capital and Coast,866,Masked,817, >950 , 943 
247600,Tawa North,Capital and Coast,2701,Masked,2445, >950 , 905 
247700,Linden,Capital and Coast,2776,2548,2364, 918 , 852 
247800,Tawa South,Capital and Coast,2975,Masked,2772, >950 , 932 
247900,Tawa Central,Capital and Coast,2417,Masked,2204, >950 , 912 
248000,Grenada North,Capital and Coast,2099,Masked,1930, >950 , 919 
248100,Churton Park North,Capital and Coast,3704,Masked,Masked, >950 , >950 
248200,Takapu-Horokiwi,Capital and Coast,236,Masked,217, >950 , 919 
248300,Churton Park South,Capital and Coast,2957,Masked,Masked, >950 , >950 
248400,Johnsonville West,Capital and Coast,3001,Masked,2806, >950 , 935 
248500,Grenada Village,Capital and Coast,1468,Masked,1381, >950 , 941 
248600,Johnsonville North,Capital and Coast,2767,Masked,2580, >950 , 932 
248700,Paparangi,Capital and Coast,2518,Masked,2353, >950 , 934 
248800,Ngaio North,Capital and Coast,2200,Masked,2089, >950 , 950 
248900,Johnsonville Central,Capital and Coast,2482,Masked,2289, >950 , 922 
249000,Broadmeadows,Capital and Coast,1492,Masked,1411, >950 , 946 
249100,Crofton Downs,Capital and Coast,1393,Masked,Masked, >950 , >950 
249200,Johnsonville South,Capital and Coast,1598,Masked,Masked, >950 , >950 
249300,Khandallah Reserve,Capital and Coast,1915,Masked,Masked, >950 , >950 
249400,Karori Park,Capital and Coast,3819,Masked,3522, >950 , 922 
249500,Newlands North,Capital and Coast,3257,Masked,2953, >950 , 907 
249600,Ngaio South,Capital and Coast,2740,Masked,Masked, >950 , >950 
249700,Newlands South,Capital and Coast,3491,Masked,3229, >950 , 925 
249800,Woodridge,Capital and Coast,1455,Masked,Masked, >950 , >950 
249900,Karori North,Capital and Coast,2307,Masked,Masked, >950 , >950 
250000,Khandallah North,Capital and Coast,2377,Masked,Masked, >950 , >950 
250100,Wilton,Capital and Coast,1916,Masked,1766, >950 , 922 
250200,Khandallah South,Capital and Coast,1793,Masked,1697, >950 , 946 
250300,Wadestown,Capital and Coast,3429,Masked,Masked, >950 , >950 
250400,Karori South,Capital and Coast,3820,Masked,Masked, >950 , >950 
250500,Onslow,Capital and Coast,1608,Masked,Masked, >950 , >950 
250600,Karori East,Capital and Coast,3305,Masked,Masked, >950 , >950 
250700,Pipitea-Kaiwharawhara,Capital and Coast,802,Masked,Masked, >950 , >950 
250800,Northland (Wellington City),Capital and Coast,3030,Masked,Masked, >950 , >950 
250900,Thorndon,Capital and Coast,3593,Masked,Masked, >950 , >950 
251000,Wellington Botanic Gardens,Capital and Coast,957,Masked,896, >950 , 936 
251100,Kelburn,Capital and Coast,1874,Masked,Masked, >950 , >950 
251200,Aro Valley,Capital and Coast,3183,Masked,3001, >950 , 943 
251300,Wellington University,Capital and Coast,1334,Masked,1247, >950 , 935 
251400,Wellington Central,Capital and Coast,2850,Masked,Masked, >950 , >950 
251500,Brooklyn North,Capital and Coast,1999,1889,1834, 945 , 917 
251600,Dixon Street,Capital and Coast,3821,Masked,Masked, >950 , >950 
251700,Vivian West,Capital and Coast,3002,Masked,2830, >950 , 943 
251800,Courtenay,Capital and Coast,1524,Masked,Masked, >950 , >950 
251900,Brooklyn East,Capital and Coast,2427,Masked,2284, >950 , 941 
252000,Mount Cook West,Capital and Coast,3624,Masked,3382, >950 , 933 
252100,Vivian East,Capital and Coast,2108,Masked,1975, >950 , 937 
252200,Brooklyn South,Capital and Coast,1548,Masked,Masked, >950 , >950 
252300,Oriental Bay,Capital and Coast,1370,1295,1257, 945 , 918 
252400,Mount Cook East,Capital and Coast,2233,Masked,Masked, >950 , >950 
252500,Mount Victoria,Capital and Coast,4099,Masked,3803, >950 , 928 
252600,Roseneath ,Capital and Coast,1643,Masked,1509, >950 , 918 
252700,Owhiro Bay,Capital and Coast,1814,Masked,1656, >950 , 913 
252800,Kingston-Mornington-Vogeltown,Capital and Coast,2741,Masked,2571, >950 , 938 
252900,Newtown North,Capital and Coast,1785,Masked,Masked, >950 , >950 
253000,Newtown West,Capital and Coast,3016,Masked,2855, >950 , 947 
253100,Hataitai North,Capital and Coast,3513,Masked,3324, >950 , 946 
253200,Evans Bay,Capital and Coast,990,Masked,940, >950 , 949 
253300,Berhampore,Capital and Coast,3426,3220,3010, 940 , 879 
253400,Hataitai South,Capital and Coast,1274,Masked,Masked, >950 , >950 
253500,Maupuia,Capital and Coast,1373,Masked,1301, >950 , 948 
253600,Newtown South,Capital and Coast,3091,Masked,2867, >950 , 928 
253700,Kilbirnie Central,Capital and Coast,2492,Masked,2236, >950 , 897 
253800,Island Bay West,Capital and Coast,2911,Masked,2694, >950 , 925 
253900,Melrose,Capital and Coast,1152,Masked,1053, >950 , 914 
254000,Island Bay East,Capital and Coast,3170,Masked,Masked, >950 , >950 
254100,Miramar North,Capital and Coast,1185,1119,1050, 944 , 886 
254200,Kilbirnie East,Capital and Coast,1836,1716,1614, 935 , 879 
254300,Lyall Bay,Capital and Coast,2260,Masked,2081, >950 , 921 
254400,Miramar Central,Capital and Coast,1722,1630,1551, 947 , 901 
254500,Southgate,Capital and Coast,1053,980,930, 931 , 883 
254600,Karaka Bay-Worser Bay,Capital and Coast,1342,Masked,Masked, >950 , >950 
254700,Houghton Bay,Capital and Coast,1473,1387,1330, 942 , 903 
254800,Miramar East,Capital and Coast,2548,Masked,2374, >950 , 932 
254900,Miramar South,Capital and Coast,3066,Masked,2782, >950 , 907 
255100,Strathmore (Wellington City),Capital and Coast,3319,3108,2878, 936 , 867 
255200,Seatoun,Capital and Coast,2071,Masked,1942, >950 , 938 
255300,Kopuaranga,Wairarapa,804,755,693, 939 , 862 
255400,Upper Plain,Wairarapa,1094,Masked,968, >950 , 885 
255500,Opaki,Wairarapa,1071,Masked,997, >950 , 931 
255600,Ngaumutawa,Wairarapa,1390,1313,1172, 945 , 843 
255700,Solway North,Wairarapa,2027,1829,1622, 902 , 800 
255800,Lansdowne West,Wairarapa,1429,Masked,1241, >950 , 868 
255900,Masterton Central,Wairarapa,658,559,481, 850 , 731 
256000,Kuripuni,Wairarapa,1408,Masked,1247, >950 , 886 
256100,Douglas Park,Wairarapa,1777,1643,1457, 925 , 820 
256200,Solway South,Wairarapa,3160,2992,2641, 947 , 836 
256300,Lansdowne East,Wairarapa,2493,2339,2125, 938 , 852 
256400,Cameron and Soldiers Park,Wairarapa,1884,1725,1515, 916 , 804 
256500,Whareama,Wairarapa,1121,1046,940, 933 , 839 
256600,Homebush-Te Ore Ore,Wairarapa,982,896,825, 912 , 840 
256700,McJorrow Park,Wairarapa,1375,1176,929, 855 , 676 
256800,Mount Holdsworth,Wairarapa,1636,1497,1365, 915 , 834 
256900,Carterton North,Wairarapa,2296,Masked,2040, >950 , 889 
257000,Kokotau,Wairarapa,1044,958,860, 918 , 824 
257100,Carterton South,Wairarapa,2571,2411,2186, 938 , 850 
257200,Gladstone (Carterton District),Wairarapa,712,Masked,647, >950 , 909 
257300,Tauherenikau,Wairarapa,1279,1192,1106, 932 , 865 
257400,Kahutara,Wairarapa,884,Masked,765, >950 , 865 
257500,Featherston,Wairarapa,2201,2021,1805, 918 , 820 
257700,Greytown,Wairarapa,2312,Masked,2061, >950 , 891 
257800,Aorangi Forest,Wairarapa,1346,Masked,1231, >950 , 915 
257900,Martinborough,Wairarapa,1585,Masked,1444, >950 , 911 
300300,Golden Bay/Mohua,Nelson Marlborough,1890,1669,1504, 883 , 796 
300500,Takaka,Nelson Marlborough,1144,942,824, 823 , 720 
300600,Pohara-Abel Tasman,Nelson Marlborough,1346,1067,963, 793 , 715 
300700,Takaka Hills,Nelson Marlborough,1019,799,718, 784 , 705 
300800,Kaiteriteri-Riwaka,Nelson Marlborough,1503,Masked,1418, >950 , 943 
300900,Upper Moutere,Nelson Marlborough,1665,1243,1115, 747 , 670 
301000,Lower Moutere,Nelson Marlborough,1379,1182,1073, 857 , 778 
301100,Motueka North,Nelson Marlborough,2120,1837,1671, 867 , 788 
301200,Motueka West,Nelson Marlborough,2048,1809,1581, 883 , 772 
301300,Motueka East,Nelson Marlborough,2637,2378,2221, 902 , 842 
301500,Golden Downs,Nelson Marlborough,1566,1292,1142, 825 , 729 
301600,Moutere Hills,Nelson Marlborough,2940,2735,2558, 930 , 870 
301700,Ruby Bay-Mapua,Nelson Marlborough,2353,2171,2055, 923 , 873 
301800,Murchison-Nelson Lakes,Nelson Marlborough,1145,956,883, 835 , 771 
302000,Islands Tasman District,Nelson Marlborough,83,68,64, 819 , 771 
302100,Waimea West,Nelson Marlborough,992,936,884, 944 , 891 
302200,Appleby,Nelson Marlborough,646,612,567, 947 , 878 
302300,Wakefield,Nelson Marlborough,2036,1827,1664, 897 , 817 
302400,Richmond West (Tasman District),Nelson Marlborough,1173,Masked,Masked, >950 , >950 
302500,Wakefield Rural,Nelson Marlborough,1087,971,870, 893 , 800 
302600,Brightwater,Nelson Marlborough,1691,1550,1410, 917 , 834 
302700,Hope,Nelson Marlborough,784,Masked,684, >950 , 872 
302800,Richmond Central (Tasman District),Nelson Marlborough,1606,1458,1340, 908 , 834 
302900,Ben Cooper Park,Nelson Marlborough,1992,1786,1646, 897 , 826 
303000,Richmond South (Tasman District),Nelson Marlborough,743,Masked,683, >950 , 919 
303100,Wilkes Park,Nelson Marlborough,1978,1815,1696, 918 , 857 
303200,Templemore,Nelson Marlborough,1793,Masked,1694, >950 , 945 
303300,Easby Park,Nelson Marlborough,2283,2024,1843, 887 , 807 
303400,Fairose,Nelson Marlborough,1562,Masked,1477, >950 , 946 
303500,Aniseed Valley,Nelson Marlborough,407,361,326, 887 , 801 
303600,Nelson Rural,Nelson Marlborough,1663,1479,1364, 889 , 820 
303800,Marybank,Nelson Marlborough,984,882,834, 896 , 848 
304000,Nelson Airport,Nelson Marlborough,102,71,58, 696 , 569 
304100,Tahunanui,Nelson Marlborough,2306,2027,1825, 879 , 791 
304200,Britannia,Nelson Marlborough,1571,1456,1349, 927 , 859 
304300,Atawhai,Nelson Marlborough,2506,2343,2233, 935 , 891 
304400,Broadgreen-Monaco,Nelson Marlborough,2113,1908,1748, 903 , 827 
304500,Washington,Nelson Marlborough,2310,2085,1848, 903 , 800 
304600,Tahuna Hills,Nelson Marlborough,2659,2414,2234, 908 , 840 
304700,Nelson Central-Trafalgar,Nelson Marlborough,676,Masked,588, >950 , 870 
304800,The Wood,Nelson Marlborough,2623,Masked,2326, >950 , 887 
304900,Toi Toi,Nelson Marlborough,1356,1221,1117, 900 , 824 
305000,Nayland,Nelson Marlborough,1781,1629,1481, 915 , 832 
305100,Aldinga,Nelson Marlborough,2804,2644,2490, 943 , 888 
305200,Victory,Nelson Marlborough,1300,1158,1061, 891 , 816 
305300,Rutherford,Nelson Marlborough,2278,Masked,2062, >950 , 905 
305400,Maitlands,Nelson Marlborough,1890,1682,1540, 890 , 815 
305500,Maitai,Nelson Marlborough,1173,1086,1013, 926 , 864 
305600,Grampians,Nelson Marlborough,2169,1966,1789, 906 , 825 
305700,Saxton,Nelson Marlborough,56,Masked,Masked, >950 , >950 
305800,Suffolk,Nelson Marlborough,2369,Masked,2100, >950 , 886 
305900,Omaio,Nelson Marlborough,3106,Masked,2756, >950 , 887 
306000,Enner Glynn,Nelson Marlborough,2564,2354,2139, 918 , 834 
306100,Daelyn,Nelson Marlborough,883,Masked,Masked, >950 , >950 
306200,The Brook,Nelson Marlborough,1571,1437,1316, 915 , 838 
306300,Marlborough Sounds West,Nelson Marlborough,1698,1410,1248, 830 , 735 
306500,Marlborough Sounds East,Nelson Marlborough,1626,1445,1334, 889 , 820 
306600,Upper Wairau ,Nelson Marlborough,1682,1519,1393, 903 , 828 
306700,Waikawa (Marlborough District),Nelson Marlborough,1369,1246,1170, 910 , 855 
306800,Waitohi (Marlborough District),Nelson Marlborough,2792,2482,2282, 889 , 817 
306900,Tuamarina,Nelson Marlborough,1113,1000,927, 898 , 833 
307000,Awatere,Nelson Marlborough,1307,1232,1123, 943 , 859 
307100,Renwick,Nelson Marlborough,2033,1871,1738, 920 , 855 
307200,Lower Wairau ,Nelson Marlborough,1054,Masked,Masked, >950 , >950 
307300,Woodbourne,Nelson Marlborough,1847,Masked,Masked, >950 , >950 
307400,Spring Creek-Grovetown,Nelson Marlborough,888,Masked,816, >950 , 919 
307500,Springlands,Nelson Marlborough,3008,Masked,2796, >950 , 930 
307600,Yelverton,Nelson Marlborough,2239,2078,1922, 928 , 858 
307700,Mayfield,Nelson Marlborough,1394,Masked,1273, >950 , 913 
307800,Whitney West,Nelson Marlborough,2184,2010,1868, 920 , 855 
307900,Blenheim Central,Nelson Marlborough,1071,Masked,Masked, >950 , >950 
308000,Riversdale-Islington,Nelson Marlborough,1907,1743,1567, 914 , 822 
308100,Whitney East,Nelson Marlborough,2036,1896,1750, 931 , 860 
308200,Redwoodtown West,Nelson Marlborough,2242,2037,1843, 909 , 822 
308300,Witherlea West,Nelson Marlborough,2481,2356,2238, 950 , 902 
308400,Redwoodtown East,Nelson Marlborough,2357,2173,2029, 922 , 861 
308500,Riverlands,Nelson Marlborough,420,Masked,Masked, >950 , >950 
308600,Witherlea East,Nelson Marlborough,2388,2213,2085, 927 , 873 
308800,Kaikoura Ranges,Canterbury,1445,1266,1161, 876 , 803 
308900,Kaikoura,Canterbury,2028,1769,1653, 872 , 815 
