sa2_code,sa2_name,dhb,ethnicity_priority,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
211300,Haumoana-Te Awanga,Hawke's Bay,Pacific Peoples,19,18,15,>950,>950
211400,Lucknow,Hawke's Bay,Pacific Peoples,29,28,34,853,824
211500,Karanema-St Hill,Hawke's Bay,Pacific Peoples,19,18,20,950,900
211600,Havelock North-Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,>950
211700,Brookvale,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,>950
211800,Iona,Hawke's Bay,Pacific Peoples,30,29,31,>950,935
211900,Hereworth,Hawke's Bay,Pacific Peoples,20,20,20,>950,>950
212000,Te Mata Hills,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,>950
212100,Havelock Hills,Hawke's Bay,Pacific Peoples,masked,masked,masked,833,833
212200,Kahuranaki,Hawke's Bay,Pacific Peoples,10,10,8,>950,>950
212300,Bay View,Hawke's Bay,Pacific Peoples,16,16,17,941,941
212400,Poraiti Hills,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,>950
212500,Poraiti Flat,Hawke's Bay,Pacific Peoples,10,10,9,>950,>950
212600,Westshore,Hawke's Bay,Pacific Peoples,20,19,19,>950,>950
212800,Onekawa West,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,>950
212900,Ahuriri,Hawke's Bay,Pacific Peoples,10,10,9,>950,>950
213000,Taradale West,Hawke's Bay,Pacific Peoples,9,9,10,900,900
213100,Greenmeadows West,Hawke's Bay,Pacific Peoples,11,11,14,786,786
213200,Taradale South,Hawke's Bay,Pacific Peoples,19,19,17,>950,>950
213300,Bluff Hill,Hawke's Bay,Pacific Peoples,12,11,12,>950,917
213400,Hospital Hill,Hawke's Bay,Pacific Peoples,28,27,28,>950,>950
213500,Tamatea West,Hawke's Bay,Pacific Peoples,46,42,42,>950,>950
213600,Tamatea North,Hawke's Bay,Pacific Peoples,39,38,42,929,905
213700,Taradale Central,Hawke's Bay,Pacific Peoples,24,23,28,857,821
213800,Tamatea East,Hawke's Bay,Pacific Peoples,31,31,35,886,886
213900,Marewa West,Hawke's Bay,Pacific Peoples,16,14,16,>950,875
214000,Greenmeadows Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,750,750
214100,Onekawa Central,Hawke's Bay,Pacific Peoples,27,26,29,931,897
214200,Pirimai West,Hawke's Bay,Pacific Peoples,29,29,33,879,879
214300,Napier Central,Hawke's Bay,Pacific Peoples,11,11,12,917,917
214400,Greenmeadows South,Hawke's Bay,Pacific Peoples,28,27,28,>950,>950
214500,Nelson Park,Hawke's Bay,Pacific Peoples,45,45,45,>950,>950
214600,Bledisloe Park,Hawke's Bay,Pacific Peoples,18,18,16,>950,>950
214700,Pirimai East,Hawke's Bay,Pacific Peoples,50,48,48,>950,>950
214800,Onekawa East,Hawke's Bay,Pacific Peoples,79,79,79,>950,>950
214900,Tareha Reserve,Hawke's Bay,Pacific Peoples,36,36,42,857,857
215000,Marewa East,Hawke's Bay,Pacific Peoples,86,82,90,>950,911
215100,Onekawa South,Hawke's Bay,Pacific Peoples,118,116,123,>950,943
215200,McLean Park,Hawke's Bay,Pacific Peoples,36,35,38,947,921
215300,Maraenui,Hawke's Bay,Pacific Peoples,329,320,321,>950,>950
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,91,90,59,>950,>950
215500,Mangaonuku,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,>950
215600,Makaretu,Hawke's Bay,Pacific Peoples,101,101,22,>950,>950
215700,Waipawa,Hawke's Bay,Pacific Peoples,42,42,45,933,933
215800,Waipukurau West,Hawke's Bay,Pacific Peoples,27,27,24,>950,>950
215900,Mangarara,Hawke's Bay,Pacific Peoples,19,19,18,>950,>950
216000,Waipukurau East,Hawke's Bay,Pacific Peoples,13,13,16,813,813
216100,Taurekaitai,Hawke's Bay,Pacific Peoples,13,13,12,>950,>950
216200,Port Taranaki,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
216300,Spotswood,Taranaki,Pacific Peoples,68,66,73,932,904
216400,Omata,Taranaki,Pacific Peoples,masked,masked,masked,>950,>950
216500,Ōakura,Taranaki,Pacific Peoples,10,10,7,>950,>950
216600,Moturoa,Taranaki,Pacific Peoples,22,22,19,>950,>950
216700,Kaitake,Taranaki,Pacific Peoples,masked,masked,masked,800,600
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,55,54,55,>950,>950
216900,Kawaroa,Taranaki,Pacific Peoples,16,16,16,>950,>950
217000,New Plymouth Central,Taranaki,Pacific Peoples,masked,masked,masked,>950,>950
217100,Marfell,Taranaki,Pacific Peoples,32,31,23,>950,>950
217200,Whalers Gate,Taranaki,Pacific Peoples,21,21,21,>950,>950
217300,Strandon,Taranaki,Pacific Peoples,14,14,14,>950,>950
217400,Westown,Taranaki,Pacific Peoples,63,62,61,>950,>950
217500,Bell Block West,Taranaki,Pacific Peoples,67,62,75,893,827
217600,Bell Block East,Taranaki,Pacific Peoples,55,55,56,>950,>950
217700,Waiwhakaiho-Bell Block South,Taranaki,Pacific Peoples,masked,masked,masked,>950,>950
217800,Lower Vogeltown,Taranaki,Pacific Peoples,39,39,42,929,929
217900,Hurdon,Taranaki,Pacific Peoples,22,22,28,786,786
218000,Frankleigh Park,Taranaki,Pacific Peoples,30,29,26,>950,>950
218100,Merrilands,Taranaki,Pacific Peoples,48,48,46,>950,>950
218200,Ferndale,Taranaki,Pacific Peoples,7,7,7,>950,>950
218300,Welbourn,Taranaki,Pacific Peoples,31,31,30,>950,>950
218400,Fitzroy-Glen Avon,Taranaki,Pacific Peoples,52,52,49,>950,>950
218500,Waitara West,Taranaki,Pacific Peoples,62,62,64,>950,>950
218600,Upper Vogeltown,Taranaki,Pacific Peoples,24,24,27,889,889
218700,Highlands Park (New Plymouth District),Taranaki,Pacific Peoples,17,17,17,>950,>950
218800,Paraite,Taranaki,Pacific Peoples,masked,masked,7,571,571
218900,Waitara East,Taranaki,Pacific Peoples,46,44,47,>950,936
219000,Lepperton-Brixton,Taranaki,Pacific Peoples,11,10,7,>950,>950
219100,Mangorei,Taranaki,Pacific Peoples,masked,masked,masked,333,333
219200,Mount Messenger,Taranaki,Pacific Peoples,8,7,8,>950,875
219300,Mangaoraka,Taranaki,Pacific Peoples,7,7,9,778,778
219400,Tikorangi,Taranaki,Pacific Peoples,21,21,21,>950,>950
219500,Everett Park,Taranaki,Pacific Peoples,masked,masked,masked,>950,>950
219600,Inglewood,Taranaki,Pacific Peoples,41,39,33,>950,>950
219700,Tarata,Taranaki,Pacific Peoples,masked,masked,masked,>950,>950
219800,Pembroke,Taranaki,Pacific Peoples,masked,masked,masked,800,800
219900,Douglas,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
220000,Toko,Taranaki,Pacific Peoples,masked,masked,masked,667,667
220100,Stratford North,Taranaki,Pacific Peoples,8,8,9,889,889
220200,Whangamomona,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
220300,Stratford Central,Taranaki,Pacific Peoples,23,23,20,>950,>950
220400,Stratford South,Taranaki,Pacific Peoples,13,13,14,929,929
220500,Cape Egmont,Taranaki,Pacific Peoples,masked,masked,8,750,500
220600,Taungatara,Taranaki,Pacific Peoples,masked,masked,masked,667,500
220700,Ōpunake,Taranaki,Pacific Peoples,10,10,11,909,909
220800,Kaponga-Mangatoki,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
220900,Manaia-Kapuni,Taranaki,Pacific Peoples,7,7,11,636,636
221000,Eltham,Taranaki,Pacific Peoples,34,32,36,944,889
221100,Okaiawa,Taranaki,Pacific Peoples,masked,masked,7,857,857
221200,Te Roti-Moeroa,Taranaki,Pacific Peoples,masked,masked,masked,>950,>950
221300,Egmont Showgrounds,Taranaki,Pacific Peoples,17,17,17,>950,>950
221400,Normanby-Tawhiti,Taranaki,Pacific Peoples,31,31,28,>950,>950
221500,Ohangai,Taranaki,Pacific Peoples,7,7,8,875,875
221600,Turuturu,Taranaki,Pacific Peoples,17,17,17,>950,>950
221700,King Edward Park,Taranaki,Pacific Peoples,31,31,15,>950,>950
221800,Ramanui,Taranaki,Pacific Peoples,36,36,35,>950,>950
221900,Hawera Central,Taranaki,Pacific Peoples,26,26,25,>950,>950
222000,Mangawhio,Taranaki,Pacific Peoples,masked,masked,8,750,500
222100,Manutahi-Waitotora,Taranaki,Pacific Peoples,23,22,25,920,880
222200,Pātea,Taranaki,Pacific Peoples,11,11,11,>950,>950
222300,Otangiwai-Ohura,Waikato,Pacific Peoples,masked,masked,masked,750,750
222400,Ngapuke,Waikato,Pacific Peoples,8,8,8,>950,>950
222500,Taumarunui North,Waikato,Pacific Peoples,12,11,14,857,786
222600,Taumarunui Central,Waikato,Pacific Peoples,12,10,14,857,714
222700,Taumarunui East,Waikato,Pacific Peoples,20,18,26,769,692
222800,National Park,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
222900,Tangiwai,Whanganui,Pacific Peoples,masked,masked,masked,667,667
223000,Raetihi,Whanganui,Pacific Peoples,7,7,10,700,700
223100,Ohakune,Whanganui,Pacific Peoples,13,13,14,929,929
223200,Waiouru,Whanganui,Pacific Peoples,18,18,21,857,857
223300,Upper Whanganui,Whanganui,Pacific Peoples,masked,masked,7,714,714
223400,Mowhanau,Whanganui,Pacific Peoples,masked,masked,9,667,556
223500,Brunswick-Papaiti,Whanganui,Pacific Peoples,7,7,8,875,875
223600,Castlecliff West,Whanganui,Pacific Peoples,28,23,34,824,676
223700,Otamatea (Whanganui District),Whanganui,Pacific Peoples,16,16,15,>950,>950
223800,Castlecliff East,Whanganui,Pacific Peoples,57,56,63,905,889
223900,Springvale North,Whanganui,Pacific Peoples,masked,masked,masked,>950,>950
224000,Lower Aramoho,Whanganui,Pacific Peoples,23,22,34,676,647
224100,St Johns Hill East,Whanganui,Pacific Peoples,8,8,8,>950,>950
224200,St Johns Hill West,Whanganui,Pacific Peoples,31,30,32,>950,938
224300,Titoki,Whanganui,Pacific Peoples,94,93,104,904,894
224400,Springvale West,Whanganui,Pacific Peoples,42,42,41,>950,>950
224500,Springvale East,Whanganui,Pacific Peoples,16,16,17,941,941
224600,Upper Aramoho,Whanganui,Pacific Peoples,20,19,23,870,826
224700,Balgownie,Whanganui,Pacific Peoples,masked,masked,masked,>950,>950
224800,Laird Park,Whanganui,Pacific Peoples,51,51,62,823,823
224900,Wembley Park,Whanganui,Pacific Peoples,20,18,24,833,750
225000,College Estate,Whanganui,Pacific Peoples,16,16,14,>950,>950
225100,Whanganui East-Williams Domain,Whanganui,Pacific Peoples,30,28,34,882,824
225200,Gonville West,Whanganui,Pacific Peoples,58,56,62,935,903
225300,Gonville North,Whanganui,Pacific Peoples,81,80,86,942,930
225400,Cornmarket,Whanganui,Pacific Peoples,30,28,33,909,848
225500,Whanganui East-Riverlands,Whanganui,Pacific Peoples,30,30,30,>950,>950
225600,Kaitoke-Fordell,Whanganui,Pacific Peoples,17,17,19,895,895
225700,Whanganui Central,Whanganui,Pacific Peoples,7,7,8,875,875
225800,Gonville South,Whanganui,Pacific Peoples,50,49,53,943,925
225900,Bastia-Durie Hill,Whanganui,Pacific Peoples,26,26,27,>950,>950
226000,Putiki,Whanganui,Pacific Peoples,13,12,14,929,857
226100,Mokai Patea,Whanganui,Pacific Peoples,masked,masked,7,571,571
226200,Ngamatea,Whanganui,Pacific Peoples,masked,masked,masked,masked,masked
226300,Turakina,Whanganui,Pacific Peoples,17,15,15,>950,>950
226400,Otairi,Whanganui,Pacific Peoples,7,7,9,778,778
226500,Taihape,Whanganui,Pacific Peoples,22,21,24,917,875
226600,Marton Rural,Whanganui,Pacific Peoples,24,24,20,>950,>950
226700,Marton North,Whanganui,Pacific Peoples,117,113,120,>950,942
226800,Parewanui,Whanganui,Pacific Peoples,masked,masked,masked,500,500
226900,Marton South,Whanganui,Pacific Peoples,133,126,131,>950,>950
227000,Bulls,Whanganui,Pacific Peoples,72,70,88,818,795
227100,Kiwitea,MidCentral,Pacific Peoples,7,7,9,778,778
227200,Tokorangi,MidCentral,Pacific Peoples,8,8,9,889,889
227300,Ohakea-Sanson,MidCentral,Pacific Peoples,15,15,14,>950,>950
227400,Oroua Downs,MidCentral,Pacific Peoples,23,23,22,>950,>950
227500,Awahuri,MidCentral,Pacific Peoples,9,9,9,>950,>950
227600,Pohangina-Apiti,MidCentral,Pacific Peoples,masked,masked,masked,500,500
227700,Mount Taylor,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
227800,Taikorea,MidCentral,Pacific Peoples,masked,masked,masked,800,600
227900,Makino,MidCentral,Pacific Peoples,40,38,39,>950,>950
228000,Sandon,MidCentral,Pacific Peoples,19,18,19,>950,947
228100,Kimbolton North,MidCentral,Pacific Peoples,32,32,32,>950,>950
228200,Warwick,MidCentral,Pacific Peoples,19,17,18,>950,944
228300,Kimbolton West,MidCentral,Pacific Peoples,44,44,43,>950,>950
228400,Feilding Central,MidCentral,Pacific Peoples,32,31,33,>950,939
228500,Kimbolton South,MidCentral,Pacific Peoples,22,22,23,>950,>950
228600,Kauwhata,MidCentral,Pacific Peoples,15,15,17,882,882
228700,Taonui,MidCentral,Pacific Peoples,23,22,20,>950,>950
228800,Newbury,MidCentral,Pacific Peoples,64,63,58,>950,>950
228900,Palmerston North Airport,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
229000,Milson North,MidCentral,Pacific Peoples,63,60,69,913,870
229100,Cloverlea (Palmerston North City),MidCentral,Pacific Peoples,49,48,56,875,857
229200,Tremaine,MidCentral,Pacific Peoples,20,19,21,>950,905
229300,Milson South,MidCentral,Pacific Peoples,79,77,86,919,895
229400,Whakarongo,MidCentral,Pacific Peoples,16,16,13,>950,>950
229500,Westbrook,MidCentral,Pacific Peoples,216,211,214,>950,>950
229600,Takaro North,MidCentral,Pacific Peoples,105,104,114,921,912
229700,Pioneer West,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
229800,Palmerston North Hospital,MidCentral,Pacific Peoples,50,49,54,926,907
229900,Highbury East,MidCentral,Pacific Peoples,191,182,212,901,858
230000,Park West,MidCentral,Pacific Peoples,77,75,76,>950,>950
230100,Takaro South,MidCentral,Pacific Peoples,94,93,96,>950,>950
230200,Roslyn (Palmerston North City),MidCentral,Pacific Peoples,107,106,118,907,898
230300,Kelvin Grove West,MidCentral,Pacific Peoples,105,104,98,>950,>950
230400,Kelvin Grove North,MidCentral,Pacific Peoples,52,52,53,>950,>950
230500,Papaioea North,MidCentral,Pacific Peoples,50,50,50,>950,>950
230600,Palmerston North Central,MidCentral,Pacific Peoples,58,58,55,>950,>950
230700,Awapuni North,MidCentral,Pacific Peoples,216,213,210,>950,>950
230800,Terrace End,MidCentral,Pacific Peoples,129,126,122,>950,>950
230900,Maraetarata,MidCentral,Pacific Peoples,45,45,47,>950,>950
231000,Papaioea South,MidCentral,Pacific Peoples,53,53,51,>950,>950
231100,Royal Oak (Palmerston North City),MidCentral,Pacific Peoples,60,59,53,>950,>950
231200,West End,MidCentral,Pacific Peoples,95,94,104,913,904
231300,Awapuni South,MidCentral,Pacific Peoples,54,53,52,>950,>950
231400,Milverton,MidCentral,Pacific Peoples,49,48,50,>950,>950
231500,Ruamahanga,MidCentral,Pacific Peoples,76,74,71,>950,>950
231600,Esplanade,MidCentral,Pacific Peoples,47,46,49,>950,939
231700,Hokowhitu Central,MidCentral,Pacific Peoples,34,33,39,872,846
231800,Hokowhitu East,MidCentral,Pacific Peoples,42,42,45,933,933
231900,Turitea,MidCentral,Pacific Peoples,13,13,8,>950,>950
232000,Ruahine,MidCentral,Pacific Peoples,35,35,34,>950,>950
232100,Linton Camp,MidCentral,Pacific Peoples,39,39,33,>950,>950
232200,Ashhurst,MidCentral,Pacific Peoples,52,52,50,>950,>950
232300,Hokowhitu South,MidCentral,Pacific Peoples,36,36,33,>950,>950
232400,Aokautere,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
232500,Pihauatua,MidCentral,Pacific Peoples,11,10,10,>950,>950
232600,Aokautere Rural,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
232700,Poutoa,MidCentral,Pacific Peoples,40,40,33,>950,>950
232800,Norsewood,MidCentral,Pacific Peoples,16,15,15,>950,>950
232900,Papatawa,MidCentral,Pacific Peoples,masked,masked,masked,500,500
233000,Mangatainoka,MidCentral,Pacific Peoples,10,9,11,909,818
233100,Woodville,MidCentral,Pacific Peoples,16,16,17,941,941
233200,Dannevirke West,MidCentral,Pacific Peoples,23,21,15,>950,>950
233300,Dannevirke East,MidCentral,Pacific Peoples,45,43,42,>950,>950
233400,Waitahora,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
233500,Kaitawa,MidCentral,Pacific Peoples,masked,masked,masked,250,250
233600,Pahiatua,MidCentral,Pacific Peoples,32,32,36,889,889
233700,Nireaha-Eketahuna,MidCentral,Pacific Peoples,10,9,10,>950,900
233800,Owhanga,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
233900,Mara,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
234000,Kere Kere,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
234100,Foxton Beach,MidCentral,Pacific Peoples,20,20,23,870,870
234200,Foxton North,MidCentral,Pacific Peoples,17,16,16,>950,>950
234300,Foxton South,MidCentral,Pacific Peoples,25,25,29,862,862
234400,Waitarere,MidCentral,Pacific Peoples,49,49,29,>950,>950
234500,Waikawa (Horowhenua District),MidCentral,Pacific Peoples,15,15,17,882,882
234600,Miranui,MidCentral,Pacific Peoples,19,18,22,864,818
234700,Donnelly Park,MidCentral,Pacific Peoples,39,39,40,>950,>950
234800,Ōhau-Manakau,MidCentral,Pacific Peoples,76,75,59,>950,>950
234900,Kawiu South,MidCentral,Pacific Peoples,89,83,86,>950,>950
235000,Makomako,MidCentral,Pacific Peoples,116,114,108,>950,>950
235100,Kawiu North,MidCentral,Pacific Peoples,30,30,29,>950,>950
235200,Levin Central,MidCentral,Pacific Peoples,72,69,77,935,896
235300,Tararua,MidCentral,Pacific Peoples,59,58,61,>950,>950
235400,Shannon,MidCentral,Pacific Peoples,13,13,15,867,867
235500,Queenwood (Horowhenua District),MidCentral,Pacific Peoples,118,117,120,>950,>950
235600,Playford Park,MidCentral,Pacific Peoples,118,116,116,>950,>950
235700,Fairfield (Horowhenua District),MidCentral,Pacific Peoples,77,74,78,>950,949
235800,Taitoko,MidCentral,Pacific Peoples,180,174,183,>950,>950
235900,Waiopehu,MidCentral,Pacific Peoples,95,94,91,>950,>950
236000,Makahika,MidCentral,Pacific Peoples,20,19,16,>950,>950
236100,Kimberley,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236200,Kapiti Island,Capital and Coast,Pacific Peoples,masked,masked,masked,masked,masked
236300,Ōtaki Beach,MidCentral,Pacific Peoples,35,32,34,>950,941
236400,Forest Lakes (Kapiti Coast District),MidCentral,Pacific Peoples,masked,masked,masked,800,800
236500,Ōtaki,MidCentral,Pacific Peoples,85,83,91,934,912
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,>950
236700,Waitohu,MidCentral,Pacific Peoples,20,19,21,>950,905
236800,Waikanae Beach,Capital and Coast,Pacific Peoples,42,42,46,913,913
236900,Peka Peka,Capital and Coast,Pacific Peoples,masked,masked,masked,>950,>950
237000,Paraparaumu Beach North,Capital and Coast,Pacific Peoples,54,54,62,871,871
237100,Paraparaumu Beach West,Capital and Coast,Pacific Peoples,50,49,52,>950,942
237200,Waikanae Park,Capital and Coast,Pacific Peoples,35,35,32,>950,>950
237300,Paraparaumu Beach East,Capital and Coast,Pacific Peoples,51,50,54,944,926
237400,Otaihanga,Capital and Coast,Pacific Peoples,masked,masked,masked,>950,>950
237500,Paraparaumu North,Capital and Coast,Pacific Peoples,66,62,64,>950,>950
237600,Waikanae West,Capital and Coast,Pacific Peoples,40,39,41,>950,>950
237700,Ōtaki Forks,MidCentral,Pacific Peoples,12,11,13,923,846
237800,Paraparaumu Central,Capital and Coast,Pacific Peoples,118,115,118,>950,>950
237900,Maungakotukutuku,Capital and Coast,Pacific Peoples,22,20,21,>950,>950
238000,Raumati Beach West,Capital and Coast,Pacific Peoples,47,46,48,>950,>950
238100,Waikanae East,Capital and Coast,Pacific Peoples,31,31,35,886,886
238200,Tararua Forest Park,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
238300,Raumati Beach East,Capital and Coast,Pacific Peoples,38,38,45,844,844
238400,Paraparaumu East,Capital and Coast,Pacific Peoples,50,49,56,893,875
238500,Raumati South,Capital and Coast,Pacific Peoples,61,60,60,>950,>950
238600,Paekākāriki,Capital and Coast,Pacific Peoples,22,22,24,917,917
238700,Mana Island,Capital and Coast,Pacific Peoples,masked,masked,masked,masked,masked
238800,Pukerua Bay,Capital and Coast,Pacific Peoples,32,30,32,>950,938
238900,Paekākāriki Hill,Capital and Coast,Pacific Peoples,masked,masked,masked,>950,>950
239000,Plimmerton,Capital and Coast,Pacific Peoples,47,47,56,839,839
239100,Titahi Bay North,Capital and Coast,Pacific Peoples,250,243,260,>950,935
239200,Titahi Bay South,Capital and Coast,Pacific Peoples,431,416,445,>950,935
239300,Elsdon-Takapuwahia,Capital and Coast,Pacific Peoples,384,368,399,>950,922
239400,Pāuatahanui,Capital and Coast,Pacific Peoples,masked,masked,8,750,750
239500,Onepoto,Capital and Coast,Pacific Peoples,191,186,188,>950,>950
239600,Camborne,Capital and Coast,Pacific Peoples,37,37,39,949,949
239800,Paremata,Capital and Coast,Pacific Peoples,91,90,90,>950,>950
239900,Porirua Central,Capital and Coast,Pacific Peoples,38,36,36,>950,>950
240000,Papakōwhai,Capital and Coast,Pacific Peoples,117,115,119,>950,>950
240100,Aotea,Capital and Coast,Pacific Peoples,256,256,258,>950,>950
240200,Postgate,Capital and Coast,Pacific Peoples,290,288,307,945,938
240300,Ascot Park,Capital and Coast,Pacific Peoples,841,826,883,>950,935
240400,Whitby,Capital and Coast,Pacific Peoples,150,148,155,>950,>950
240500,Porirua East,Capital and Coast,Pacific Peoples,645,631,676,>950,933
240600,Endeavour,Capital and Coast,Pacific Peoples,153,152,149,>950,>950
240700,Cannons Creek North,Capital and Coast,Pacific Peoples,1314,1282,1398,940,917
240800,Waitangirua,Capital and Coast,Pacific Peoples,1903,1849,2030,937,911
240900,Ranui Heights,Capital and Coast,Pacific Peoples,225,222,247,911,899
241000,Cannons Creek East,Capital and Coast,Pacific Peoples,1774,1740,1894,937,919
241100,Cannons Creek South,Capital and Coast,Pacific Peoples,702,681,737,>950,924
241200,Akatarawa,Hutt Valley,Pacific Peoples,masked,masked,masked,>950,>950
241300,Riverstone Terraces,Hutt Valley,Pacific Peoples,82,81,84,>950,>950
241400,Heretaunga,Hutt Valley,Pacific Peoples,99,97,98,>950,>950
241500,Birchville-Brown Owl,Hutt Valley,Pacific Peoples,86,86,96,896,896
241600,Poets Block,Hutt Valley,Pacific Peoples,73,73,76,>950,>950
241700,Brentwood (Upper Hutt City),Hutt Valley,Pacific Peoples,156,153,152,>950,>950
241800,Silverstream (Upper Hutt City),Hutt Valley,Pacific Peoples,75,74,73,>950,>950
241900,Elderslea,Hutt Valley,Pacific Peoples,143,140,157,911,892
242000,Trentham North,Hutt Valley,Pacific Peoples,158,153,168,940,911
242100,Totara Park,Hutt Valley,Pacific Peoples,69,66,71,>950,930
242200,Trentham South,Hutt Valley,Pacific Peoples,27,27,28,>950,>950
242300,Mangaroa,Hutt Valley,Pacific Peoples,8,8,7,>950,>950
242400,Ebdentown,Hutt Valley,Pacific Peoples,77,76,78,>950,>950
242500,Wallaceville,Hutt Valley,Pacific Peoples,97,96,97,>950,>950
242600,Maoribank,Hutt Valley,Pacific Peoples,144,139,148,>950,939
242700,Te Marua,Hutt Valley,Pacific Peoples,21,19,23,913,826
242800,Pinehaven,Hutt Valley,Pacific Peoples,29,29,28,>950,>950
242900,Clouston Park,Hutt Valley,Pacific Peoples,127,127,137,927,927
243000,Upper Hutt Central,Hutt Valley,Pacific Peoples,14,14,14,>950,>950
243100,Belmont Park,Hutt Valley,Pacific Peoples,masked,masked,masked,667,667
243200,Maungaraki,Hutt Valley,Pacific Peoples,139,137,141,>950,>950
243300,Korokoro,Hutt Valley,Pacific Peoples,17,16,16,>950,>950
243400,Kelson,Hutt Valley,Pacific Peoples,111,109,112,>950,>950
243500,Normandale,Hutt Valley,Pacific Peoples,34,34,32,>950,>950
243600,Belmont (Lower Hutt City),Hutt Valley,Pacific Peoples,69,69,70,>950,>950
243700,Petone Central,Hutt Valley,Pacific Peoples,57,54,56,>950,>950
243800,Tirohanga,Hutt Valley,Pacific Peoples,34,33,30,>950,>950
243900,Manor Park,Hutt Valley,Pacific Peoples,22,20,22,>950,909
244000,Alicetown-Melling,Hutt Valley,Pacific Peoples,136,134,143,>950,937
244100,Taita North,Hutt Valley,Pacific Peoples,726,713,745,>950,>950
244200,Boulcott,Hutt Valley,Pacific Peoples,96,94,96,>950,>950
244300,Hutt Central North,Hutt Valley,Pacific Peoples,72,71,72,>950,>950
244400,Avalon West,Hutt Valley,Pacific Peoples,201,200,204,>950,>950
244500,Stokes Valley Central,Hutt Valley,Pacific Peoples,177,174,196,903,888
244600,Taita South,Hutt Valley,Pacific Peoples,513,498,567,905,878
244700,Petone East,Hutt Valley,Pacific Peoples,197,193,201,>950,>950
244800,Hutt Central South,Hutt Valley,Pacific Peoples,43,43,51,843,843
244900,Stokes Valley North,Hutt Valley,Pacific Peoples,240,235,252,>950,933
245000,Petone Esplanade,Hutt Valley,Pacific Peoples,167,164,169,>950,>950
245100,Epuni West,Hutt Valley,Pacific Peoples,159,155,165,>950,939
245200,Avalon East,Hutt Valley,Pacific Peoples,310,304,338,917,899
245300,Woburn,Hutt Valley,Pacific Peoples,24,24,26,923,923
245400,Naenae Central,Hutt Valley,Pacific Peoples,537,522,561,>950,930
245500,Waterloo West,Hutt Valley,Pacific Peoples,79,79,75,>950,>950
245600,Epuni East,Hutt Valley,Pacific Peoples,192,186,203,946,916
245700,Gracefield,Hutt Valley,Pacific Peoples,masked,masked,masked,>950,>950
245800,Moera,Hutt Valley,Pacific Peoples,132,127,145,910,876
245900,Delaney,Hutt Valley,Pacific Peoples,364,353,387,941,912
246000,Waiwhetu,Hutt Valley,Pacific Peoples,302,295,302,>950,>950
246100,Waterloo East,Hutt Valley,Pacific Peoples,136,132,142,>950,930
246200,Naenae North,Hutt Valley,Pacific Peoples,435,424,461,944,920
246300,Manuka,Hutt Valley,Pacific Peoples,87,86,99,879,869
246400,Naenae South,Hutt Valley,Pacific Peoples,359,355,388,925,915
246500,Towai,Hutt Valley,Pacific Peoples,masked,masked,masked,masked,masked
246600,Arakura,Hutt Valley,Pacific Peoples,255,248,258,>950,>950
246700,Eastern Bays,Hutt Valley,Pacific Peoples,19,19,21,905,905
246800,Pencarrow,Hutt Valley,Pacific Peoples,11,11,12,917,917
246900,Wainuiomata West,Hutt Valley,Pacific Peoples,452,444,456,>950,>950
247000,Glendale,Hutt Valley,Pacific Peoples,373,363,390,>950,931
247100,Wainuiomata Central,Hutt Valley,Pacific Peoples,169,165,176,>950,938
