SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
128500,Te Atatu South-McLeod South,Waitemata,Maori,380,326,314,858,826
128500,Te Atatu South-McLeod South,Waitemata,Pacific Peoples,552,518,502,938,909
128600,Takapuna South,Waitemata,Maori,45,Masked,Masked,>950,>950
128800,Hauraki,Waitemata,Maori,151,Masked,139,>950,921
128800,Hauraki,Waitemata,Pacific Peoples,47,Masked,44,>950,936
128900,Glendene North,Waitemata,Maori,477,440,407,922,853
128900,Glendene North,Waitemata,Pacific Peoples,982,909,867,926,883
129000,Sunnyvale West-Parrs Park,Waitemata,Maori,300,271,248,903,827
129000,Sunnyvale West-Parrs Park,Waitemata,Pacific Peoples,640,588,557,919,870
129100,Sunnyvale East,Waitemata,Maori,570,530,494,930,867
129100,Sunnyvale East,Waitemata,Pacific Peoples,760,695,656,914,863
129200,Point Chevalier West,Auckland,Maori,218,207,200,950,917
129200,Point Chevalier West,Auckland,Pacific Peoples,183,167,160,913,874
129300,Belmont (Auckland),Waitemata,Maori,150,Masked,Masked,>950,>950
129300,Belmont (Auckland),Waitemata,Pacific Peoples,73,61,56,836,767
129400,Bayswater,Waitemata,Maori,195,181,176,928,903
129400,Bayswater,Waitemata,Pacific Peoples,107,93,89,869,832
129500,Glendene South,Waitemata,Maori,293,250,236,853,805
129500,Glendene South,Waitemata,Pacific Peoples,684,647,621,946,908
129600,Glen Eden West,Waitemata,Maori,446,399,365,895,818
129600,Glen Eden West,Waitemata,Pacific Peoples,707,660,624,934,883
129700,Herne Bay,Auckland,Maori,113,Masked,Masked,>950,>950
129800,Westmere North,Auckland,Maori,120,111,110,925,917
129800,Westmere North,Auckland,Pacific Peoples,80,Masked,Masked,>950,>950
129900,Point Chevalier East,Auckland,Maori,281,265,260,943,925
129900,Point Chevalier East,Auckland,Pacific Peoples,308,283,272,919,883
130000,Oratia,Waitemata,Maori,82,Masked,77,>950,939
130000,Oratia,Waitemata,Pacific Peoples,56,53,53,946,946
130100,Glen Eden Rosier,Waitemata,Maori,365,328,314,899,860
130100,Glen Eden Rosier,Waitemata,Pacific Peoples,575,Masked,522,>950,908
130200,Saint Marys Bay,Auckland,Maori,81,71,71,877,877
130200,Saint Marys Bay,Auckland,Pacific Peoples,52,44,43,846,827
130300,Westmere South-Western Springs,Auckland,Maori,215,203,200,944,930
130300,Westmere South-Western Springs,Auckland,Pacific Peoples,148,Masked,140,>950,946
130400,Ponsonby West,Auckland,Maori,134,121,119,903,888
130400,Ponsonby West,Auckland,Pacific Peoples,148,138,132,932,892
130500,Kelston North,Waitemata,Maori,329,308,289,936,878
130500,Kelston North,Waitemata,Pacific Peoples,792,718,674,907,851
130600,Avondale Rosebank ,Auckland,Maori,453,407,383,898,845
130600,Avondale Rosebank ,Auckland,Pacific Peoples,"1,178","1,070","1,019",908,865
130700,Narrow Neck,Waitemata,Maori,190,Masked,178,>950,937
130700,Narrow Neck,Waitemata,Pacific Peoples,56,52,52,929,929
130800,Glen Eden North,Waitemata,Maori,261,Masked,226,>950,866
130800,Glen Eden North,Waitemata,Pacific Peoples,481,Masked,452,>950,940
130900,Glen Eden Woodglen,Waitemata,Maori,403,364,338,903,839
130900,Glen Eden Woodglen,Waitemata,Pacific Peoples,619,581,555,939,897
131000,Kelston South,Waitemata,Maori,287,258,236,899,822
131000,Kelston South,Waitemata,Pacific Peoples,658,606,580,921,881
131100,Waterview,Auckland,Maori,358,335,317,936,885
131100,Waterview,Auckland,Pacific Peoples,586,556,523,949,892
131200,Ponsonby East,Auckland,Maori,173,148,147,855,850
131200,Ponsonby East,Auckland,Pacific Peoples,184,170,167,924,908
131300,Wynyard-Viaduct,Auckland,Maori,52,45,44,865,846
131400,Stanley Point,Waitemata,Maori,63,59,59,937,937
131500,Glen Eden Central,Waitemata,Maori,315.0,279,262,886,832
131500,Glen Eden Central,Waitemata,Pacific Peoples,314.0,292,281,930,895
131600,Grey Lynn North,Auckland,Maori,199,Masked,189,>950,950
131600,Grey Lynn North,Auckland,Pacific Peoples,248,229,221,923,891
131700,Avondale West (Auckland),Auckland,Maori,375,324,291,864,776
131700,Avondale West (Auckland),Auckland,Pacific Peoples,"1,060",964,922,909,870
131800,Freemans Bay,Auckland,Maori,249,Masked,230,>950,924
131800,Freemans Bay,Auckland,Pacific Peoples,175,153,148,874,846
131900,Mount Albert West,Auckland,Maori,170,Masked,161,>950,947
131900,Mount Albert West,Auckland,Pacific Peoples,251,218,209,869,833
132000,Avondale North (Auckland),Auckland,Maori,325,299,281,920,865
132000,Avondale North (Auckland),Auckland,Pacific Peoples,597,528,498,884,834
132100,Grey Lynn West,Auckland,Maori,249,229,217,920,871
132100,Grey Lynn West,Auckland,Pacific Peoples,368,342,333,929,905
132200,Mount Albert North,Auckland,Maori,252,231,223,917,885
132200,Mount Albert North,Auckland,Pacific Peoples,298,274,268,919,899
132300,New Lynn North,Waitemata,Maori,267,235,223,880,835
132300,New Lynn North,Waitemata,Pacific Peoples,511,475,452,930,885
132400,Victoria Park ,Auckland,Maori,125,118,114,944,912
132400,Victoria Park ,Auckland,Pacific Peoples,74,Masked,68,>950,919
132500,Konini,Waitemata,Maori,252,236,230,937,913
132500,Konini,Waitemata,Pacific Peoples,183,158,151,863,825
132600,New Lynn North West,Waitemata,Maori,219,188,179,858,817
132600,New Lynn North West,Waitemata,Pacific Peoples,410,Masked,369,>950,900
132700,Hobson Ridge North,Auckland,Maori,127,103,97,811,764
132700,Hobson Ridge North,Auckland,Pacific Peoples,86,81,75,942,872
132800,Grey Lynn Central,Auckland,Maori,186,Masked,Masked,>950,>950
132800,Grey Lynn Central,Auckland,Pacific Peoples,355,Masked,325,>950,915
132900,Fruitvale,Waitemata,Maori,255,232,223,910,875
132900,Fruitvale,Waitemata,Pacific Peoples,321,297,285,925,888
133000,Devonport,Waitemata,Maori,124,Masked,Masked,>950,>950
133000,Devonport,Waitemata,Pacific Peoples,47,41,41,872,872
133100,Avondale Central (Auckland),Auckland,Maori,228,199,188,873,825
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,439,Masked,406,>950,925
133200,Queen Street,Auckland,Maori,117,Masked,108,>950,923
133200,Queen Street,Auckland,Pacific Peoples,64,51,47,797,734
133300,Quay Street-Customs Street,Auckland,Maori,98.0,80,78.0,816,796
133300,Quay Street-Customs Street,Auckland,Pacific Peoples,89.0,80,77.0,899,865
133400,Hobson Ridge Central,Auckland,Maori,219,189,171,863,781
133400,Hobson Ridge Central,Auckland,Pacific Peoples,114,Masked,106,>950,930
133500,Grey Lynn East,Auckland,Maori,133.0,122.0,119.0,917,895
133500,Grey Lynn East,Auckland,Pacific Peoples,134.0,Masked,123.0,>950,918
133600,Morningside (Auckland),Auckland,Maori,281,Masked,263,>950,936
133600,Morningside (Auckland),Auckland,Pacific Peoples,333,305,298,916,895
133700,Shortland Street,Auckland,Maori,105,96,90,914,857
133800,Hobson Ridge South,Auckland,Maori,124,102,92,823,742
133800,Hobson Ridge South,Auckland,Pacific Peoples,50,46,43,920,860
133900,New Lynn Central,Waitemata,Maori,47.0,40,40.0,851,851
133900,New Lynn Central,Waitemata,Pacific Peoples,44.0,40,39.0,909,886
134000,Cheltenham,Waitemata,Maori,54,Masked,Masked,>950,>950
134100,Queen Street South West,Auckland,Maori,142,124,117,873,824
134100,Queen Street South West,Auckland,Pacific Peoples,68,59,55,868,809
134200,Mount Albert Central,Auckland,Maori,213,Masked,197,>950,925
134200,Mount Albert Central,Auckland,Pacific Peoples,194,179,171,923,881
134300,Karangahape,Auckland,Maori,149,136,128,913,859
134300,Karangahape,Auckland,Pacific Peoples,109,98,93,899,853
134400,Kingsland,Auckland,Maori,274,253,245,923,894
134400,Kingsland,Auckland,Pacific Peoples,333,309,303,928,910
134500,Anzac Avenue,Auckland,Maori,160,146,129,912,806
134500,Anzac Avenue,Auckland,Pacific Peoples,80,68,64,850,800
134600,Waima-Woodlands Park,Waitemata,Maori,117,106,103,906,880
134600,Waima-Woodlands Park,Waitemata,Pacific Peoples,54,Masked,Masked,>950,>950
134700,Kaurilands,Waitemata,Maori,235,215,209,915,889
134700,Kaurilands,Waitemata,Pacific Peoples,115,109,105,948,913
134900,New Lynn Seabrook,Waitemata,Maori,193,179,169,927,876
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,355,320,304,901,856
135000,Avondale South (Auckland),Auckland,Maori,232,209,201,901,866
135000,Avondale South (Auckland),Auckland,Pacific Peoples,729,685,659,940,904
135100,Symonds Street North West,Auckland,Maori,152,133,122,875,803
135100,Symonds Street North West,Auckland,Pacific Peoples,86,80,77,930,895
135200,Mount Albert South,Auckland,Maori,119,104,97.0,874,815
135200,Mount Albert South,Auckland,Pacific Peoples,108,91,91.0,843,843
135300,Symonds Street West,Auckland,Maori,188,167,146,888,777
135300,Symonds Street West,Auckland,Pacific Peoples,111,Masked,105,>950,946
135400,West Lynn,Waitemata,Maori,208,Masked,194,>950,933
135400,West Lynn,Waitemata,Pacific Peoples,198,177,172,894,869
135500,Owairaka West,Auckland,Maori,187,159,149,850,797
135500,Owairaka West,Auckland,Pacific Peoples,328,293,278,893,848
135600,New Lynn Central South,Waitemata,Maori,221,191,173,864,783
135600,New Lynn Central South,Waitemata,Pacific Peoples,378,Masked,347,>950,918
135700,The Strand,Auckland,Maori,79,Masked,72,>950,911
135700,The Strand,Auckland,Pacific Peoples,66,59,56,894,848
135800,St Lukes,Auckland,Maori,104,97,93,933,894
135800,St Lukes,Auckland,Pacific Peoples,159,133,126,836,792
135900,Symonds Street East,Auckland,Maori,165,156,147,945,891
135900,Symonds Street East,Auckland,Pacific Peoples,112,93,87,830,777
136000,Eden Terrace,Auckland,Maori,263,Masked,243,>950,924
136000,Eden Terrace,Auckland,Pacific Peoples,165,Masked,146,>950,885
136100,Grafton,Auckland,Maori,136,118,107,868,787
136100,Grafton,Auckland,Pacific Peoples,56,53,52,946,929
136200,Eden Park,Auckland,Maori,103,93,92,903,893
136200,Eden Park,Auckland,Pacific Peoples,117,108,106,923,906
136300,Sandringham North,Auckland,Maori,168,Masked,154,>950,917
136300,Sandringham North,Auckland,Pacific Peoples,282,255,243,904,862
136400,Parnell West,Auckland,Maori,217,Masked,204,>950,940
136400,Parnell West,Auckland,Pacific Peoples,83,77,75,928,904
136500,New Lynn South,Waitemata,Maori,326,288,271,883,831
136500,New Lynn South,Waitemata,Pacific Peoples,501,472,447,942,892
136600,New Windsor North,Auckland,Maori,194,169,159,871,820
136600,New Windsor North,Auckland,Pacific Peoples,458,421,401,919,876
136700,Titirangi South,Waitemata,Maori,158,148,145,937,918
136700,Titirangi South,Waitemata,Pacific Peoples,95,Masked,90,>950,947
136800,Owairaka East,Auckland,Maori,107,100,99,935,925
136800,Owairaka East,Auckland,Pacific Peoples,254,225,213,886,839
136900,Eden Valley,Auckland,Maori,132,120,114,909,864
136900,Eden Valley,Auckland,Pacific Peoples,67,62,61,925,910
137000,Sandringham Central,Auckland,Maori,106,Masked,97,>950,915
137000,Sandringham Central,Auckland,Pacific Peoples,239,215,204,900,854
137100,Glenavon,Auckland,Maori,251,217,189,865,753
137100,Glenavon,Auckland,Pacific Peoples,717,634,599,884,835
137200,Blockhouse Bay North,Auckland,Maori,154,139,129,903,838
137200,Blockhouse Bay North,Auckland,Pacific Peoples,439,395,373,900,850
137300,Green Bay North,Waitemata,Maori,111,100,93,901,838
137300,Green Bay North,Waitemata,Pacific Peoples,147,Masked,Masked,>950,>950
137400,Parnell East,Auckland,Maori,101,Masked,Masked,>950,>950
137400,Parnell East,Auckland,Pacific Peoples,71,64,63,901,887
137500,Laingholm,Waitemata,Maori,132,115,111,871,841
137600,Sandringham West,Auckland,Maori,115,104,100,904,870
137600,Sandringham West,Auckland,Pacific Peoples,198,183,177,924,894
137700,Mount Eden North East,Auckland,Maori,85,78,67,918,788
137700,Mount Eden North East,Auckland,Pacific Peoples,61,53,43,869,705
137800,Mount Eden North,Auckland,Maori,112.0,Masked,Masked,>950,>950
137800,Mount Eden North,Auckland,Pacific Peoples,111.0,95,95,856,856
137900,Wesley West,Auckland,Maori,209,177,157,847,751
137900,Wesley West,Auckland,Pacific Peoples,"1,098",982,920,894,838
138000,Green Bay South,Waitemata,Maori,149,139.0,133.0,933,893
138000,Green Bay South,Waitemata,Pacific Peoples,138,Masked,131.0,>950,949
138100,Balmoral,Auckland,Maori,131,119,118,908,901
138100,Balmoral,Auckland,Pacific Peoples,205,189,183,922,893
138200,Sandringham East,Auckland,Maori,181,171,163,945,901
138200,Sandringham East,Auckland,Pacific Peoples,311,286,278,920,894
138300,New Windsor South,Auckland,Maori,209,186,170,890,813
138300,New Windsor South,Auckland,Pacific Peoples,644,582,552,904,857
138400,Mount Eden West,Auckland,Maori,102,95,95,931,931
138400,Mount Eden West,Auckland,Pacific Peoples,113,107,105,947,929
138500,Newmarket,Auckland,Maori,87,Masked,Masked,>950,>950
138500,Newmarket,Auckland,Pacific Peoples,61,Masked,Masked,>950,>950
138600,Blockhouse Bay North East,Auckland,Maori,108,93,84,861,778
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,255,Masked,Masked,>950,>950
138700,Epsom North,Auckland,Maori,129,108,100.0,837,775
138700,Epsom North,Auckland,Pacific Peoples,114,95,92.0,833,807
138900,Blockhouse Bay South,Auckland,Maori,167,152,147,910,880
138900,Blockhouse Bay South,Auckland,Pacific Peoples,271,239,233,882,860
139000,Mount Eden East,Auckland,Maori,107,Masked,Masked,>950,>950
139000,Mount Eden East,Auckland,Pacific Peoples,70,65,63,929,900
139100,Wesley East,Auckland,Maori,160,148,138,925,862
139100,Wesley East,Auckland,Pacific Peoples,624,568,544,910,872
139200,Orakei West,Auckland,Maori,160,145,140,906,875
139200,Orakei West,Auckland,Pacific Peoples,57,Masked,Masked,>950,>950
139300,Maungawhau,Auckland,Maori,82,76,75,927,915
139300,Maungawhau,Auckland,Pacific Peoples,94,Masked,Masked,>950,>950
139400,Remuera West,Auckland,Maori,66.0,Masked,62,>950,939
139400,Remuera West,Auckland,Pacific Peoples,64.0,50,49,781,766
139500,Blockhouse Bay East,Auckland,Maori,68,53,46,779,676
139500,Blockhouse Bay East,Auckland,Pacific Peoples,144,134,133,931,924
139600,Lynfield North,Auckland,Maori,104,97,90,933,865
139600,Lynfield North,Auckland,Pacific Peoples,187,170,167,909,893
139700,Mount Roskill North,Auckland,Maori,181,161,150,890,829
139700,Mount Roskill North,Auckland,Pacific Peoples,348,293,279,842,802
139800,Mount Roskill White Swan,Auckland,Maori,127,119,116,937,913
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,536,470,449,877,838
139900,Mount Eden South,Auckland,Maori,113,Masked,Masked,>950,>950
139900,Mount Eden South,Auckland,Pacific Peoples,85,77,77,906,906
140000,Remuera Waitaramoa,Auckland,Maori,89,Masked,Masked,>950,>950
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,44,Masked,Masked,>950,>950
140100,Orakei East,Auckland,Maori,618,578,555,935,898
140100,Orakei East,Auckland,Pacific Peoples,103,Masked,87,>950,845
140200,Epsom Central-North,Auckland,Maori,69.0,63,61.0,913,884
140200,Epsom Central-North,Auckland,Pacific Peoples,66.0,Masked,60.0,>950,909
140300,Mount St John,Auckland,Maori,204,178,166,873,814
140300,Mount St John,Auckland,Pacific Peoples,128,106,102,828,797
140400,Mount Roskill Central North,Auckland,Maori,133,108,103,812,774
140400,Mount Roskill Central North,Auckland,Pacific Peoples,432,380,364,880,843
140500,Remuera North,Auckland,Maori,52,Masked,Masked,>950,>950
140500,Remuera North,Auckland,Pacific Peoples,41,Masked,38,>950,927
140600,Three Kings West,Auckland,Maori,172,152,143,884,831
140600,Three Kings West,Auckland,Pacific Peoples,424,397,367,936,866
140700,Mount Roskill Central South,Auckland,Maori,130,110,101,846,777
140700,Mount Roskill Central South,Auckland,Pacific Peoples,533,488,457,916,857
140800,Epsom Central-South,Auckland,Maori,82,Masked,77,>950,939
140800,Epsom Central-South,Auckland,Pacific Peoples,101,94,91,931,901
140900,Lynfield South,Auckland,Maori,120,112,108,933,900
140900,Lynfield South,Auckland,Pacific Peoples,273,Masked,253,>950,927
141000,Remuera South,Auckland,Maori,99.0,Masked,Masked,>950,>950
141000,Remuera South,Auckland,Pacific Peoples,102.0,Masked,Masked,>950,>950
141100,Mission Bay,Auckland,Maori,105,93,90,886,857
141100,Mission Bay,Auckland,Pacific Peoples,58,Masked,Masked,>950,>950
141200,Three Kings East,Auckland,Maori,50,46.0,40,920,800
141200,Three Kings East,Auckland,Pacific Peoples,69,54.0,53,783,768
141300,Mount Roskill South,Auckland,Maori,84,Masked,78,>950,929
141300,Mount Roskill South,Auckland,Pacific Peoples,186,173,169,930,909
141500,Epsom East,Auckland,Maori,93.0,82.0,79.0,882,849
141500,Epsom East,Auckland,Pacific Peoples,101.0,91.0,88.0,901,871
141600,Remuera Waiata,Auckland,Maori,59,54,53,915,898
141700,Epsom South,Auckland,Maori,109,Masked,Masked,>950,>950
141700,Epsom South,Auckland,Pacific Peoples,51,43,42,843,824
141800,Kohimarama,Auckland,Maori,87,77,74,885,851
141900,Meadowbank West,Auckland,Maori,124,Masked,109.0,>950,879
141900,Meadowbank West,Auckland,Pacific Peoples,110,104,102.0,945,927
142000,Hillsborough North (Auckland),Auckland,Maori,110,101,93,918,845
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,311,281,270,904,868
142100,Hillsborough West (Auckland),Auckland,Maori,119,105,98,882,824
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,273,259,253,949,927
142200,Greenlane North,Auckland,Maori,112.0,Masked,Masked,>950,>950
142200,Greenlane North,Auckland,Pacific Peoples,105.0,Masked,Masked,>950,>950
142300,Waikowhai North,Auckland,Maori,197,170,154,863,782
142300,Waikowhai North,Auckland,Pacific Peoples,913,826,782,905,857
142400,Remuera East,Auckland,Maori,66,Masked,62,>950,939
142500,Waikowhai South,Auckland,Maori,65,Masked,Masked,>950,>950
142500,Waikowhai South,Auckland,Pacific Peoples,122,Masked,Masked,>950,>950
142600,Royal Oak West (Auckland),Auckland,Maori,123,111,104,902,846
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,173,148,146,855,844
142700,Saint Heliers West,Auckland,Maori,74,Masked,Masked,>950,>950
142700,Saint Heliers West,Auckland,Pacific Peoples,42,Masked,Masked,>950,>950
142800,One Tree Hill,Auckland,Maori,233,Masked,216,>950,927
142800,One Tree Hill,Auckland,Pacific Peoples,359,336,320,936,891
142900,Hillsborough East (Auckland),Auckland,Maori,75,Masked,70,>950,933
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,170,Masked,159,>950,935
143000,Saint Heliers North,Auckland,Maori,73,69,65,945,890
143100,Remuera Abbotts Park,Auckland,Maori,133,Masked,Masked,>950,>950
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,69,56,56,812,812
143200,Meadowbank East,Auckland,Maori,99,Masked,Masked,>950,>950
143200,Meadowbank East,Auckland,Pacific Peoples,64,59,56,922,875
143300,Ellerslie Central,Auckland,Maori,176,156,152,886,864
143300,Ellerslie Central,Auckland,Pacific Peoples,154,139,133,903,864
143400,Royal Oak East (Auckland),Auckland,Maori,124,Masked,117,>950,944
143400,Royal Oak East (Auckland),Auckland,Pacific Peoples,206,189,180,917,874
143500,Saint Heliers South,Auckland,Maori,108,99,99,917,917
143500,Saint Heliers South,Auckland,Pacific Peoples,71,Masked,Masked,>950,>950
143600,Hillsborough South (Auckland),Auckland,Maori,131,114,109,870,832
143600,Hillsborough South (Auckland),Auckland,Pacific Peoples,163,148,147,908,902
143700,Saint Johns West,Auckland,Maori,71.0,67.0,62,944,873
143700,Saint Johns West,Auckland,Pacific Peoples,72.0,Masked,Masked,>950,>950
143800,Greenlane South,Auckland,Maori,194,173,159,892,820
143800,Greenlane South,Auckland,Pacific Peoples,284,265,253,933,891
143900,Remuera Waiatarua,Auckland,Maori,62.0,Masked,Masked,>950,>950
143900,Remuera Waiatarua,Auckland,Pacific Peoples,56.0,Masked,Masked,>950,>950
144000,Glendowie North,Auckland,Maori,102,91,89,892,873
144000,Glendowie North,Auckland,Pacific Peoples,40,Masked,38,>950,950
144100,Onehunga West,Auckland,Maori,269,253,246,941,914
144100,Onehunga West,Auckland,Pacific Peoples,398,Masked,366,>950,920
144300,Onehunga North,Auckland,Maori,219,204,196,932,895
144300,Onehunga North,Auckland,Pacific Peoples,496,450,428,907,863
144400,Ellerslie East,Auckland,Maori,111,100,96,901,865
144400,Ellerslie East,Auckland,Pacific Peoples,128,Masked,Masked,>950,>950
144500,Saint Johns East,Auckland,Maori,149,139,135,933,906
